gene_id	GSM4280001	GSM4280002	GSM4280003	GSM4280004	GSM4280005	GSM4280006
ENSG00000159403	6400	81	64	93	73	80
ENSG00000132790	700	5	4	13	21	8
ENSG00000224196	800	14	31	28	20	34
ENSG00000174963	3150	42	78	41	29	59
ENSG00000106526	10450	119	241	291	179	107
ENSG00000233122	2150	43	53	67	44	76
ENSG00000127828	388400	6771	5504	5385	4325	11458
ENSG00000208114	5650	132	63	153	87	102
ENSG00000184668	4400	74	91	112	109	91
ENSG00000164935	20850	396	159	263	288	314
ENSG00000138954	53700	1363	1433	743	1270	1231
ENSG00000193455	151400	5065	4633	8717	5527	5378
ENSG00000215003	34400	810	1584	874	694	1076
ENSG00000209936	2000	70	18	69	70	33
ENSG00000135181	3700	120	116	116	112	170
ENSG00000155473	67400	815	1062	924	1450	1688
ENSG00000154318	6750	101	210	158	247	196
ENSG00000173948	41050	463	927	547	520	753
ENSG00000182698	5500	136	141	151	128	124
ENSG00000169462	189550	3313	4799	3358	3383	3247
ENSG00000160850	80350	1693	4050	1733	1937	2242
ENSG00000149630	54950	1430	626	712	1103	1115
ENSG00000182021	11300	214	244	174	133	282
ENSG00000201566	250	2	4	12	4	6
ENSG00000110135	350	4	17	8	11	13
ENSG00000180549	9750	246	298	253	187	273
ENSG00000195485	12950	468	479	297	847	366
ENSG00000128235	50	0	1	2	0	3
ENSG00000234879	3200	104	94	80	52	51
ENSG00000246898	68400	1170	1649	1593	1865	1409
ENSG00000186118	42850	842	1192	592	731	1117
ENSG00000209577	1850	31	101	62	31	97
ENSG00000191302	16450	731	636	457	488	607
ENSG00000103050	11150	156	136	224	132	158
ENSG00000208871	3800	75	114	172	54	77
ENSG00000129677	45250	1343	1443	2808	1437	2245
ENSG00000231433	40200	1731	833	1148	628	2379
ENSG00000229219	2650	89	44	74	65	60
ENSG00000117809	1300	33	17	20	21	29
ENSG00000123929	750	9	13	12	10	9
ENSG00000207205	550	8	8	8	12	14
ENSG00000143885	95000	1666	1546	1928	1650	2090
ENSG00000136731	176900	7288	7500	7217	8408	5718
ENSG00000133042	7950	102	312	255	139	221
ENSG00000197182	99550	1028	1348	866	964	1317
ENSG00000241023	2500	39	43	43	26	36
ENSG00000220548	5450	136	112	195	95	93
ENSG00000103739	34900	1012	1334	456	1761	1056
ENSG00000112489	16850	374	202	361	289	276
ENSG00000181726	8400	116	82	186	114	191
ENSG00000226624	200	6	6	2	9	10
ENSG00000119081	1350	15	2	14	9	11
ENSG00000143572	2350	78	36	50	78	84
ENSG00000210322	3100	56	34	47	81	50
ENSG00000218146	7350	62	220	100	110	168
ENSG00000112865	2300	26	69	61	58	46
ENSG00000185839	7850	74	142	104	81	68
ENSG00000143475	4450	156	194	161	163	134
ENSG00000106071	10650	384	321	423	500	470
ENSG00000108775	7300	358	138	168	159	218
ENSG00000211754	1650	66	32	47	44	77
ENSG00000115729	3000	112	128	63	66	91
ENSG00000101303	46050	695	958	813	1082	1091
ENSG00000159353	7050	117	103	74	144	116
ENSG00000189141	1050	28	10	20	22	19
ENSG00000236191	700	34	18	24	7	32
ENSG00000159096	12150	195	289	266	389	276
ENSG00000172518	16300	440	724	451	495	659
ENSG00000198567	76650	1450	1091	1588	896	974
ENSG00000192112	6550	130	120	100	98	105
ENSG00000189876	110050	2515	1546	1927	2890	2364
ENSG00000131956	2850	98	116	122	71	120
ENSG00000196318	5600	122	82	123	82	79
ENSG00000171308	3300	33	31	73	65	46
ENSG00000165300	18700	812	391	407	366	416
ENSG00000161269	23750	1327	1036	1177	2022	1376
ENSG00000239665	8550	178	210	223	104	91
ENSG00000126562	2400	46	97	69	64	49
ENSG00000228521	350	5	3	9	5	7
ENSG00000159277	4200	204	161	228	223	236
ENSG00000154121	4000	93	46	59	59	61
ENSG00000203686	3100	120	110	75	99	132
ENSG00000213426	1350	63	29	38	39	50
ENSG00000130008	1750	21	15	29	13	22
ENSG00000121505	3450	43	63	121	36	108
ENSG00000196692	16400	337	554	232	308	345
ENSG00000188556	63750	1112	920	569	1089	1293
ENSG00000178912	5750	108	236	99	169	87
ENSG00000149297	13700	429	213	375	260	240
ENSG00000223903	6100	145	76	131	70	103
ENSG00000105505	6500	98	65	92	169	107
ENSG00000116797	350	9	7	9	7	11
ENSG00000237273	39750	1099	490	523	510	1153
ENSG00000152907	13200	164	451	454	420	439
ENSG00000236293	211900	3237	4188	3389	2391	1570
ENSG00000227763	2300	24	50	40	42	17
ENSG00000208496	12100	221	251	80	198	236
ENSG00000176410	1150	23	26	15	18	5
ENSG00000101939	13300	142	248	325	226	221
ENSG00000238196	6450	82	102	135	106	110
ENSG00000107436	29900	559	765	439	419	776
ENSG00000206391	7650	67	150	141	71	140
ENSG00000131636	12450	474	602	384	604	380
ENSG00000197907	4550	58	26	84	69	76
ENSG00000168690	23250	527	445	559	782	548
ENSG00000221151	2800	112	102	50	92	53
ENSG00000241908	2750	53	37	42	43	29
ENSG00000181181	10300	133	137	162	152	158
ENSG00000199570	12350	181	277	214	394	251
ENSG00000228892	200	9	7	12	14	16
ENSG00000177329	350	2	2	10	12	5
ENSG00000191548	9550	210	120	359	234	218
ENSG00000138556	8100	102	95	190	129	66
ENSG00000141186	300	1	3	0	4	4
ENSG00000133468	300	4	2	10	10	4
ENSG00000223947	1650	30	50	43	21	30
ENSG00000212699	8950	335	143	222	261	190
ENSG00000241742	7350	197	314	184	324	177
ENSG00000176698	58600	915	904	705	983	686
ENSG00000168966	61900	1742	1849	1963	2098	867
ENSG00000199616	680100	22193	9503	20093	16701	19996
ENSG00000167825	100	14	8	4	18	10
ENSG00000240743	5000	101	235	128	154	189
ENSG00000182682	62000	850	676	857	1185	1099
ENSG00000132842	500	19	20	9	8	13
ENSG00000194627	750	16	20	7	8	3
ENSG00000101843	5350	225	152	290	199	197
ENSG00000179599	45150	660	992	1202	792	562
ENSG00000223334	86350	1140	1250	2069	1875	2706
ENSG00000210668	200	6	5	6	5	5
ENSG00000222512	350	20	12	9	9	13
ENSG00000161607	3350	185	120	103	105	220
ENSG00000115160	2900	41	24	40	55	59
ENSG00000211490	14350	277	235	277	330	284
ENSG00000223738	15500	86	235	266	172	211
ENSG00000155332	229000	4954	4207	3923	1855	4683
ENSG00000145811	3700	152	149	96	76	102
ENSG00000236738	9600	214	129	124	151	314
ENSG00000135738	8550	163	144	175	120	99
ENSG00000189672	80850	1376	1264	1920	1650	1225
ENSG00000130415	650	17	8	22	21	18
ENSG00000110364	14400	223	365	616	504	203
ENSG00000167797	1700	31	14	40	21	24
ENSG00000194842	550	3	7	10	1	8
ENSG00000124751	84050	1396	1467	1143	1868	1490
ENSG00000154654	14500	564	293	643	238	631
ENSG00000149086	107900	4016	2470	1048	1647	3184
ENSG00000145072	15400	283	110	127	259	356
ENSG00000237103	33500	273	448	612	356	445
ENSG00000164614	11150	249	131	190	275	169
ENSG00000228513	16950	632	438	644	614	531
ENSG00000192111	1800	49	79	85	56	66
ENSG00000224809	170650	3926	4217	6581	3679	4792
ENSG00000115509	1250	22	39	32	17	36
ENSG00000122117	298150	3507	2565	4388	4828	3408
ENSG00000124430	5600	47	98	108	146	149
ENSG00000142679	31350	844	1092	524	757	610
ENSG00000157655	18650	354	104	191	228	125
ENSG00000175522	11600	332	684	235	380	507
ENSG00000177897	80850	3245	2580	4370	1239	2594
ENSG00000130306	13400	229	123	183	123	245
ENSG00000238749	1650	9	38	17	19	14
ENSG00000244538	15650	348	309	197	279	243
ENSG00000204117	21050	633	543	406	332	354
ENSG00000126329	150	1	1	3	0	0
ENSG00000169628	59800	1494	906	857	1709	785
ENSG00000218297	97050	981	1117	1964	1080	2095
ENSG00000234307	200	3	8	7	4	4
ENSG00000168861	8800	145	103	78	94	197
ENSG00000205273	47250	1005	786	906	573	1193
ENSG00000191337	650	8	16	15	13	17
ENSG00000146533	6150	51	93	67	36	64
ENSG00000141580	3350	41	73	40	73	63
ENSG00000106894	26650	419	546	389	383	314
ENSG00000165212	81000	874	1298	1027	631	1440
ENSG00000167992	8300	166	109	115	99	174
ENSG00000123535	13700	115	187	172	80	84
ENSG00000130384	83450	1845	1042	608	728	528
ENSG00000206192	21800	578	511	479	375	462
ENSG00000237059	7900	205	141	56	74	125
ENSG00000223866	163000	2298	6490	2481	2657	1893
ENSG00000215485	450	8	15	8	16	19
ENSG00000120051	19250	369	189	149	164	237
ENSG00000129740	3250	79	77	73	41	58
ENSG00000132596	2100	93	40	69	62	45
ENSG00000155191	12600	262	146	213	211	206
ENSG00000103197	12500	176	157	169	91	113
ENSG00000153316	479250	29724	26835	28362	18763	24810
ENSG00000116140	21000	485	667	668	740	723
ENSG00000211100	11350	304	256	276	339	187
ENSG00000209891	152950	3039	3689	6153	5610	6123
ENSG00000223250	51550	1850	1281	890	895	1869
ENSG00000225994	500	5	3	4	2	4
ENSG00000193614	18750	123	189	149	226	118
ENSG00000133674	31050	695	562	493	432	660
ENSG00000206539	2400	48	41	27	38	41
ENSG00000172326	29750	408	290	158	151	206
ENSG00000101516	4800	41	45	62	58	88
ENSG00000209425	12950	219	375	291	278	233
ENSG00000216886	200	7	10	9	12	8
ENSG00000131734	100	3	2	2	5	7
ENSG00000123126	1150	51	31	48	44	46
ENSG00000249718	11950	267	199	222	197	273
ENSG00000174150	99850	1801	1527	929	1694	1262
ENSG00000110518	3400	87	58	155	126	54
ENSG00000246014	2400	41	23	25	31	24
ENSG00000188665	35000	984	990	563	637	832
ENSG00000200756	10900	179	161	82	123	109
ENSG00000186945	207200	3433	2673	5175	4389	5645
ENSG00000184260	6000	86	101	99	54	170
ENSG00000125309	100	6	0	5	4	6
ENSG00000249729	1250	54	36	29	54	24
ENSG00000205458	1900	24	31	22	15	16
ENSG00000122653	150	10	17	17	7	19
ENSG00000145150	1050	54	40	44	17	35
ENSG00000233940	1850	65	15	38	50	54
ENSG00000205812	3500	100	74	82	96	107
ENSG00000236344	2550	67	41	72	51	46
ENSG00000131047	14400	710	423	385	358	344
ENSG00000196556	16200	411	281	499	467	259
ENSG00000174147	16550	241	265	177	183	219
ENSG00000145538	14950	193	166	189	110	126
ENSG00000220250	150	1	1	6	4	4
ENSG00000191102	150	2	3	9	4	5
ENSG00000106121	1850	21	24	38	20	14
ENSG00000176881	8300	243	338	220	279	210
ENSG00000134758	500	7	11	20	15	6
ENSG00000173843	1600	96	60	38	59	78
ENSG00000171951	17100	351	254	377	250	321
ENSG00000232969	333800	6411	7595	6428	10280	9905
ENSG00000204962	5400	229	252	328	219	284
ENSG00000152274	2000	67	49	24	81	64
ENSG00000162809	46100	1244	525	2204	727	851
ENSG00000207076	6000	266	137	157	124	316
ENSG00000246514	5100	53	62	46	64	83
ENSG00000225736	46900	825	1249	1338	953	1751
ENSG00000237532	450	26	13	43	22	32
ENSG00000144056	4950	162	181	273	373	216
ENSG00000156410	8300	171	150	240	107	198
ENSG00000214464	24800	649	1739	811	1014	1575
ENSG00000109938	500	15	11	19	27	8
ENSG00000229581	350	14	16	13	11	7
ENSG00000204735	5000	77	78	45	121	66
ENSG00000108735	5000	67	47	92	73	21
ENSG00000107039	4450	170	217	181	181	67
ENSG00000172450	4550	73	114	66	46	60
ENSG00000193457	11600	260	178	278	552	322
ENSG00000180068	24900	666	584	309	462	445
ENSG00000135502	13150	219	256	242	236	167
ENSG00000167786	950	18	14	15	18	12
ENSG00000158568	116600	1831	1170	1921	841	1513
ENSG00000171079	600	2	5	11	8	3
ENSG00000174293	3850	153	113	62	53	74
ENSG00000204271	25300	674	1386	833	677	895
ENSG00000245991	1550	39	58	39	64	30
ENSG00000133174	142200	1265	2087	1406	1335	2026
ENSG00000204368	273950	12076	11130	7593	4117	5502
ENSG00000173223	179900	2300	3937	2876	2255	2864
ENSG00000118663	22350	211	205	311	462	404
ENSG00000115709	41300	655	1335	1049	1394	1027
ENSG00000136332	2950	27	23	64	49	76
ENSG00000107001	12150	281	404	273	263	173
ENSG00000162487	24200	485	294	383	365	295
ENSG00000164179	6750	155	160	127	127	200
ENSG00000222487	10500	188	135	189	173	231
ENSG00000166276	2500	169	83	92	107	89
ENSG00000213826	250	1	5	5	4	3
ENSG00000120989	19100	283	336	260	220	306
ENSG00000242489	15450	195	262	208	434	338
ENSG00000156340	294600	3925	7832	10388	5775	8826
ENSG00000130458	45150	693	875	1080	633	576
ENSG00000238230	7200	233	182	141	215	244
ENSG00000200019	33050	933	852	757	656	974
ENSG00000173143	18300	394	563	691	413	222
ENSG00000148437	5000	165	111	89	151	118
ENSG00000154835	4700	68	67	39	71	88
ENSG00000146866	300	4	16	7	4	7
ENSG00000139120	6600	226	247	129	167	282
ENSG00000146107	156100	5379	4030	2947	5037	5403
ENSG00000119079	150	4	2	3	4	4
ENSG00000103684	650	20	17	24	20	15
ENSG00000136546	28950	704	665	556	747	640
ENSG00000178373	16000	144	374	144	242	106
ENSG00000242009	14200	421	196	239	322	400
ENSG00000122988	150	3	4	4	4	4
ENSG00000154676	3200	59	45	46	81	42
ENSG00000102230	19400	347	310	340	315	574
ENSG00000243944	24000	644	235	521	364	614
ENSG00000151485	11900	237	265	285	154	245
ENSG00000140322	1250	25	27	13	42	31
ENSG00000206449	26100	501	637	265	365	420
ENSG00000167201	750	8	9	5	7	9
ENSG00000120859	700	30	5	39	19	18
ENSG00000210503	550	14	8	9	10	10
ENSG00000122996	121000	3517	638	2283	1741	3275
ENSG00000158439	2150	68	53	79	67	49
ENSG00000241664	7000	224	187	186	193	144
ENSG00000167881	0	0	2	1	0	0
ENSG00000218054	36000	997	1677	987	2182	1222
ENSG00000208881	14350	312	249	362	302	195
ENSG00000154186	300	8	2	10	3	4
ENSG00000122473	350	4	2	7	8	3
ENSG00000176311	198450	3852	3778	3335	3087	3069
ENSG00000244670	1300	12	33	27	10	16
ENSG00000140092	387150	5469	4054	6251	5726	8943
ENSG00000218351	3100	68	83	30	95	46
ENSG00000225011	150	0	0	3	0	0
ENSG00000114773	67500	1085	1383	1411	1135	1127
ENSG00000158327	19850	246	333	325	395	547
ENSG00000248045	27500	450	488	976	554	682
ENSG00000236902	3050	82	59	34	53	46
ENSG00000219291	4850	59	75	106	103	102
ENSG00000108634	49100	819	811	1085	630	733
ENSG00000146372	450	16	41	35	22	32
ENSG00000197358	150	2	2	3	3	2
ENSG00000160831	40650	707	625	474	648	1127
ENSG00000167571	1900	41	40	50	27	24
ENSG00000185427	146000	1976	2020	1005	2202	1542
ENSG00000234280	3050	56	61	42	99	60
ENSG00000178650	3950	84	70	64	59	42
ENSG00000130517	4500	78	77	60	80	58
ENSG00000153227	0	2	1	2	2	2
ENSG00000174593	74950	1119	1349	1171	875	1547
ENSG00000152350	1300	22	57	16	52	42
ENSG00000196749	6100	101	59	138	50	41
ENSG00000205953	113500	2027	2630	2108	2317	4625
ENSG00000210849	10150	189	93	110	81	160
ENSG00000173383	46250	388	916	831	665	720
ENSG00000169787	6850	342	396	130	245	183
ENSG00000171213	26300	1025	784	770	442	545
ENSG00000191534	18500	248	137	245	199	155
ENSG00000217735	54800	758	1387	1509	2007	2040
ENSG00000141760	5750	125	92	67	121	83
ENSG00000169398	12500	311	262	290	522	428
ENSG00000210037	2550	34	22	24	57	44
ENSG00000131097	37200	1809	1073	1766	1552	1946
ENSG00000192222	0	4	0	4	0	2
ENSG00000162630	11500	258	196	314	274	175
ENSG00000186035	15550	224	220	284	161	307
ENSG00000147578	15400	235	246	240	225	317
ENSG00000221683	7300	116	94	161	158	107
ENSG00000203968	91450	1789	1700	2711	1435	2387
ENSG00000212484	463100	9516	12373	4425	9117	6844
ENSG00000191496	1700	54	40	23	44	39
ENSG00000221389	200	2	4	4	3	6
ENSG00000136000	400	22	18	6	17	13
ENSG00000123630	1200	22	31	40	32	33
ENSG00000205259	4900	52	102	38	92	140
ENSG00000115111	5200	79	88	118	153	116
ENSG00000222529	43850	1008	754	1005	455	704
ENSG00000152468	2950	63	62	54	59	35
ENSG00000236348	5550	122	165	191	129	159
ENSG00000143264	11850	152	256	114	101	231
ENSG00000191953	1600	26	21	20	15	28
ENSG00000149753	4800	67	92	57	100	85
ENSG00000193725	687250	30583	33689	39298	44598	42948
ENSG00000193274	6500	82	164	129	115	115
ENSG00000158498	1150	12	17	31	47	16
ENSG00000215745	50	1	2	0	2	2
ENSG00000207032	58800	1013	836	1093	932	718
ENSG00000199799	1750	75	45	60	79	69
ENSG00000210719	2000	28	57	46	36	46
ENSG00000205158	1084350	22619	17431	24674	19602	11605
ENSG00000160043	141850	1364	3352	2223	2050	1912
ENSG00000230046	50	12	0	3	8	3
ENSG00000227573	2350	61	31	61	53	51
ENSG00000162550	54100	1848	972	824	1349	1229
ENSG00000200309	39400	718	635	1114	619	704
ENSG00000210775	600	27	18	17	1	13
ENSG00000247652	171150	2493	3511	6092	2456	3609
ENSG00000171400	159150	4806	4575	5814	5824	3709
ENSG00000207952	550	15	13	19	21	16
ENSG00000126690	100	8	2	4	3	5
ENSG00000108065	400	7	12	8	17	5
ENSG00000136814	28300	736	637	636	438	322
ENSG00000178254	42900	930	305	1948	956	1051
ENSG00000136331	5800	155	178	218	160	159
ENSG00000155247	1900	45	36	33	42	54
ENSG00000222668	4150	135	119	136	147	174
ENSG00000179913	16700	522	384	607	578	318
ENSG00000101042	650	14	4	23	12	20
ENSG00000127410	100	1	5	8	6	8
ENSG00000208281	4700	118	71	88	80	142
ENSG00000107344	103400	1746	1955	1725	2422	2081
ENSG00000234776	12300	280	293	229	102	189
ENSG00000120875	5150	183	267	324	245	270
ENSG00000241004	1600	43	24	36	36	38
ENSG00000209334	54800	803	903	714	1265	1081
ENSG00000181496	200	3	3	4	5	6
ENSG00000214283	4100	185	133	85	148	103
ENSG00000160521	1700	49	24	53	34	38
ENSG00000218378	3700	109	100	175	119	70
ENSG00000184838	650	24	16	2	25	23
ENSG00000127915	65900	588	293	613	577	333
ENSG00000136262	8300	115	73	67	72	92
ENSG00000186125	1700	50	63	61	40	40
ENSG00000206534	31900	258	418	429	235	403
ENSG00000161666	5000	229	147	150	93	156
ENSG00000101926	3850	32	40	49	28	88
ENSG00000242250	3150	57	87	57	57	41
ENSG00000177319	18400	750	442	875	185	813
ENSG00000225325	750	7	33	21	16	16
ENSG00000127502	2950	110	99	104	58	118
ENSG00000178390	3500	99	58	119	63	61
ENSG00000140585	14050	208	232	326	187	281
ENSG00000225446	2250	89	122	65	132	109
ENSG00000141538	597500	11574	7793	8624	12386	13282
ENSG00000236539	250	7	3	9	1	3
ENSG00000187617	21600	293	587	223	290	324
ENSG00000177229	4250	139	229	119	91	100
ENSG00000193217	36150	1124	1268	1179	656	1571
ENSG00000153932	200	8	6	7	9	5
ENSG00000156532	33850	1088	2810	1054	972	1642
ENSG00000246785	750	7	11	6	3	15
ENSG00000174527	31800	528	499	402	428	309
ENSG00000131963	19300	453	339	476	200	379
ENSG00000101464	6400	165	165	261	127	109
ENSG00000142447	1750	43	36	30	20	41
ENSG00000151985	1650	34	16	59	30	12
ENSG00000159048	6050	57	132	155	76	129
ENSG00000116081	1700	23	48	51	22	24
ENSG00000137937	200	4	1	3	4	2
ENSG00000247631	100	4	4	6	5	1
ENSG00000150469	28050	344	669	1041	854	484
ENSG00000166740	51950	543	657	1017	1154	766
ENSG00000113429	27950	169	214	472	97	260
ENSG00000116161	6550	200	202	129	152	234
ENSG00000150157	14350	201	138	373	335	227
ENSG00000107103	26400	275	354	360	267	195
ENSG00000221510	9350	240	132	163	247	205
ENSG00000225586	1200	24	31	27	16	23
ENSG00000235705	2000	46	24	74	28	52
ENSG00000115986	600	6	18	11	11	19
ENSG00000244018	14450	224	210	126	139	144
ENSG00000215291	450	21	17	28	17	10
ENSG00000204103	4100	67	127	165	106	154
ENSG00000228953	118450	1491	1531	1868	753	1522
ENSG00000217507	3200	53	47	48	90	72
ENSG00000170925	27450	1022	860	791	650	898
ENSG00000166654	158900	2159	2862	4165	3526	2090
ENSG00000100155	50	3	1	2	7	0
ENSG00000172693	450	8	8	12	6	7
ENSG00000145645	23800	286	456	282	264	205
ENSG00000235742	2000	39	46	24	39	15
ENSG00000171030	15600	502	319	270	550	301
ENSG00000103233	34750	578	637	617	667	404
ENSG00000175618	2100	43	57	93	40	56
ENSG00000142902	42500	764	1100	473	589	603
ENSG00000237376	148100	4319	3841	5452	5059	3492
ENSG00000235197	31850	624	1208	618	770	757
ENSG00000203447	1100	33	17	18	20	20
ENSG00000205446	5450	97	86	107	129	113
ENSG00000130795	1350	63	55	28	83	45
ENSG00000168717	143400	2718	2615	1436	2267	3240
ENSG00000110638	5000	111	71	159	50	75
ENSG00000104494	2000	26	37	21	21	43
ENSG00000221833	12850	132	88	138	94	253
ENSG00000239506	13000	703	324	450	375	363
ENSG00000154742	3650	83	87	76	91	54
ENSG00000232156	7950	113	164	106	260	130
ENSG00000123046	4600	77	119	174	92	162
ENSG00000111981	27700	882	459	892	672	840
ENSG00000207062	31600	1223	1227	1837	681	1601
ENSG00000186433	21950	359	162	184	289	361
ENSG00000171364	3150	76	52	50	48	83
ENSG00000228170	19400	287	245	431	301	440
ENSG00000144191	2800	33	24	27	29	28
ENSG00000175027	59500	1246	1231	1450	765	1148
ENSG00000155794	17550	196	292	319	197	364
ENSG00000143226	10850	241	256	255	232	128
ENSG00000176308	200	0	3	3	1	2
ENSG00000192708	561500	15146	10903	17217	7674	15688
ENSG00000110296	141000	1478	2660	1868	2325	1975
ENSG00000187704	57700	825	2077	1698	628	1113
ENSG00000184484	7850	285	154	206	278	200
ENSG00000203371	36200	372	637	566	332	479
ENSG00000130106	2738950	30376	49508	50589	30155	38345
ENSG00000159616	2050	36	69	44	65	24
ENSG00000228399	42700	675	607	704	1026	605
ENSG00000141677	23100	325	700	802	535	291
ENSG00000178183	10200	186	249	120	200	223
ENSG00000219332	24550	173	244	264	177	266
ENSG00000243818	1400	14	11	26	28	18
ENSG00000173636	58250	754	322	324	733	315
ENSG00000170908	1000	9	14	11	6	11
ENSG00000199887	430600	6905	7867	5114	6607	5270
ENSG00000123729	35350	881	1026	606	691	672
ENSG00000173050	3050	28	35	48	39	23
ENSG00000198732	150	2	4	2	0	0
ENSG00000169991	13650	229	146	180	235	405
ENSG00000145640	27550	698	563	376	292	273
ENSG00000201362	250	8	25	23	9	22
ENSG00000134163	279600	6572	1875	5615	3807	4956
ENSG00000185788	4550	455	380	199	220	250
ENSG00000159036	3250	102	49	103	47	100
ENSG00000147381	250	9	7	19	6	15
ENSG00000117548	4150	148	136	87	170	256
ENSG00000156833	4650	119	96	81	113	163
ENSG00000184286	33450	358	347	851	678	479
ENSG00000213320	80800	882	1901	683	1012	1918
ENSG00000156422	8350	151	215	133	174	102
ENSG00000208424	22550	362	527	706	590	327
ENSG00000236052	115450	2686	3506	2837	2849	3533
ENSG00000112666	54500	658	790	938	615	363
ENSG00000203078	4150	140	115	101	90	114
ENSG00000232317	23500	518	302	466	614	931
ENSG00000104354	2550	94	59	61	47	79
ENSG00000197895	25500	322	490	383	272	560
ENSG00000241169	8100	290	174	135	130	205
ENSG00000162942	1450	7	24	12	15	18
ENSG00000169968	17250	832	324	366	340	583
ENSG00000113489	8800	269	236	196	152	181
ENSG00000164200	29250	639	698	578	689	452
ENSG00000124940	400	7	13	17	22	11
ENSG00000235934	105300	1319	660	988	2022	1248
ENSG00000192854	88850	2231	1756	1464	883	749
ENSG00000164256	4200	117	57	34	109	46
ENSG00000153888	11650	172	86	235	96	114
ENSG00000151497	9950	278	176	224	231	152
ENSG00000141798	9900	245	215	100	119	243
ENSG00000213547	37050	565	579	861	859	558
ENSG00000224046	1600	62	42	54	19	50
ENSG00000210937	1150	11	20	17	11	18
ENSG00000170197	4400	124	119	175	93	77
ENSG00000228586	317600	7418	2441	5010	12732	7904
ENSG00000230744	3850	159	97	108	56	86
ENSG00000152823	800	27	16	19	38	19
ENSG00000212979	1050	42	40	40	21	17
ENSG00000243065	15500	162	181	180	233	456
ENSG00000205830	74400	1138	1959	812	1705	2406
ENSG00000230663	1300	41	24	25	20	31
ENSG00000190989	12400	447	279	236	192	179
ENSG00000153914	15300	185	171	329	217	235
ENSG00000201194	21700	432	166	369	652	421
ENSG00000183345	7700	150	262	257	269	207
ENSG00000232375	49450	2197	2095	1345	1426	1704
ENSG00000244832	24250	899	724	629	674	660
ENSG00000189039	2000	52	61	39	51	30
ENSG00000227926	761300	16150	12283	24086	12014	23528
ENSG00000222070	300	9	9	9	9	11
ENSG00000135088	400	3	22	7	7	15
ENSG00000172716	57050	998	972	761	825	964
ENSG00000157474	7350	385	373	145	114	423
ENSG00000172047	3650	94	96	76	123	67
ENSG00000167124	13250	208	282	423	251	209
ENSG00000207296	37600	476	362	692	727	519
ENSG00000217102	3900	53	74	51	70	39
ENSG00000175331	1050	54	29	59	42	50
ENSG00000132535	1350	15	27	21	26	36
ENSG00000207512	1850	36	34	37	10	31
ENSG00000136714	1050	16	22	36	31	51
ENSG00000140018	64000	2180	1707	1294	1336	1828
ENSG00000126654	13400	295	228	172	200	159
ENSG00000102360	28950	340	199	665	695	519
ENSG00000135215	1950	51	28	48	63	23
ENSG00000200452	83850	2026	995	1152	1351	2097
ENSG00000223680	550	9	4	7	2	7
ENSG00000144773	27150	362	618	462	512	362
ENSG00000202729	34400	740	484	411	740	640
ENSG00000122330	2900	35	37	56	59	41
ENSG00000126289	1250	18	17	12	23	16
ENSG00000196297	19050	372	290	468	409	242
ENSG00000176195	1350	43	29	59	36	51
ENSG00000236133	1100	20	26	22	43	30
ENSG00000235231	11150	135	108	167	147	132
ENSG00000132828	1350	14	13	14	17	9
ENSG00000217225	5250	164	143	123	183	83
ENSG00000219692	691300	4020	7733	6891	11486	7966
ENSG00000231262	3800	46	68	71	64	100
ENSG00000180667	30900	1396	590	492	891	1296
ENSG00000137621	1050	19	10	15	31	20
ENSG00000212977	6550	79	259	236	187	192
ENSG00000225641	4250	49	76	46	96	43
ENSG00000234003	7050	138	171	144	96	144
ENSG00000101719	19450	511	633	1013	593	1014
ENSG00000158144	422200	13319	9932	10503	9170	8377
ENSG00000121547	4250	91	100	100	103	117
ENSG00000239179	89650	1364	1217	2076	1970	3469
ENSG00000151429	26100	218	463	338	371	277
ENSG00000135177	48450	460	466	406	707	441
ENSG00000165564	1450	75	41	73	12	105
ENSG00000129065	1750	16	15	51	30	48
ENSG00000223651	4400	46	65	101	226	129
ENSG00000191846	2050	19	51	33	26	23
ENSG00000245497	9500	94	159	84	90	154
ENSG00000211065	650	20	19	12	16	11
ENSG00000186991	6250	155	128	181	45	141
ENSG00000207674	7850	198	115	149	196	277
ENSG00000207428	188150	6004	7726	3908	3778	11883
ENSG00000186948	173800	5560	7654	5774	4715	4358
ENSG00000218251	16150	405	352	289	480	316
ENSG00000113744	2800	55	41	33	63	51
ENSG00000171674	21650	324	592	685	424	515
ENSG00000184656	25600	1044	1411	500	1114	992
ENSG00000202531	6700	54	92	66	141	107
ENSG00000222127	1050	10	25	39	28	20
ENSG00000222016	200	3	3	1	2	1
ENSG00000230774	3750	179	102	126	114	210
ENSG00000147600	401900	5837	8108	6345	6481	12391
ENSG00000120528	3400	138	140	122	105	161
ENSG00000214851	15900	277	428	306	248	115
ENSG00000223936	24850	239	387	443	141	479
ENSG00000222208	18000	333	315	418	474	270
ENSG00000239940	34900	568	509	830	775	919
ENSG00000248439	150	1	2	3	0	2
ENSG00000182707	4800	106	99	131	58	63
ENSG00000122579	26600	329	362	431	372	344
ENSG00000202743	4800	100	108	74	186	137
ENSG00000149941	86100	1803	1728	2476	1769	1505
ENSG00000116701	4450	104	42	80	88	106
ENSG00000108917	27600	696	320	1002	1234	1400
ENSG00000129295	216200	5954	4185	1969	9137	6173
ENSG00000211818	6050	108	104	57	62	123
ENSG00000162430	7050	278	207	131	189	254
ENSG00000177969	6950	54	85	98	111	94
