gene_id	GSM2360001	GSM2360002	GSM2360003	GSM2360004	GSM2360005	GSM2360006
ENSMUSG00000167696	1394	1525	1385	2219	1066	1711
ENSMUSG00000105956	119	77	92	175	108	97
ENSMUSG00000144492	385	747	445	544	461	398
ENSMUSG00000129150	12149	10898	11203	7748	7880	7199
ENSMUSG00000134256	46	19	41	69	17	30
ENSMUSG00000127277	14	5	12	16	14	13
ENSMUSG00000126172	957	1375	1194	526	1331	1073
ENSMUSG00000198080	363	286	262	277	192	536
ENSMUSG00000194614	233	278	191	94	145	114
ENSMUSG00000115553	205	539	218	445	217	407
ENSMUSG00000199108	97	46	62	88	97	112
ENSMUSG00000115898	281	666	622	533	623	297
ENSMUSG00000138334	107	83	101	64	71	125
ENSMUSG00000150580	366	671	938	1195	568	580
ENSMUSG00000157801	22	16	9	16	22	24
ENSMUSG00000189820	27	43	30	19	27	21
ENSMUSG00000218787	319	156	158	258	238	142
ENSMUSG00000152019	86	66	91	43	61	29
ENSMUSG00000183482	553	582	853	490	1104	646
ENSMUSG00000156837	188	143	110	199	171	231
ENSMUSG00000201077	70	46	43	46	71	50
ENSMUSG00000113714	222	215	233	111	334	201
ENSMUSG00000167099	100	55	62	50	56	39
ENSMUSG00000108915	6	6	4	8	9	10
ENSMUSG00000170765	18	20	10	15	19	15
ENSMUSG00000106971	15	54	50	26	38	29
ENSMUSG00000176892	70	24	64	63	49	80
ENSMUSG00000205381	436	277	392	176	267	150
ENSMUSG00000197774	818	1246	781	1054	797	841
ENSMUSG00000148914	489	408	549	826	531	786
ENSMUSG00000203714	6379	8570	6934	3812	6694	6675
ENSMUSG00000106764	2110	3065	2441	2996	2065	1898
ENSMUSG00000141690	237	186	131	104	142	127
ENSMUSG00000217740	7947	5659	6425	4530	4081	5533
ENSMUSG00000128979	1577	1287	1925	1156	1991	2832
ENSMUSG00000212197	103	47	96	77	64	70
ENSMUSG00000138846	285	486	348	689	453	307
ENSMUSG00000147631	1493	1529	534	1639	2154	1709
ENSMUSG00000116299	197	327	218	291	333	183
ENSMUSG00000167854	969	710	1035	1256	692	1100
ENSMUSG00000106806	325	248	302	414	312	416
ENSMUSG00000144452	1242	479	420	929	672	748
ENSMUSG00000213346	128	72	111	76	87	121
ENSMUSG00000137211	283	288	285	201	263	389
ENSMUSG00000118004	87	48	79	66	90	99
ENSMUSG00000212875	357	827	631	701	581	432
ENSMUSG00000159963	5	4	5	6	6	5
ENSMUSG00000195246	290	332	274	405	448	181
ENSMUSG00000171586	1413	1186	2380	2066	1536	2466
ENSMUSG00000185506	528	416	533	734	343	347
ENSMUSG00000139103	150	106	167	288	156	143
ENSMUSG00000208549	449	832	480	404	645	745
ENSMUSG00000190541	27	21	48	33	38	18
ENSMUSG00000190697	25	38	41	22	40	27
ENSMUSG00000200319	108	87	78	90	87	91
ENSMUSG00000111193	140	79	78	95	264	132
ENSMUSG00000113192	1803	1453	1373	693	474	976
ENSMUSG00000138763	25	31	23	15	20	41
ENSMUSG00000156516	1204	967	775	1135	1726	1586
ENSMUSG00000176249	4	5	8	21	8	6
ENSMUSG00000208727	37	38	44	36	61	39
ENSMUSG00000108740	214	193	141	196	140	204
ENSMUSG00000149487	1757	1118	1648	1914	812	1830
ENSMUSG00000205571	81	58	64	67	17	27
ENSMUSG00000208068	4	0	5	3	5	2
ENSMUSG00000178189	582	165	363	397	532	285
ENSMUSG00000137505	146	248	170	182	172	139
ENSMUSG00000165056	18	10	22	34	25	11
ENSMUSG00000138064	21	18	37	39	20	4
ENSMUSG00000130208	51	37	66	55	22	35
ENSMUSG00000219976	140	170	149	60	153	172
ENSMUSG00000214716	1865	705	872	339	590	564
ENSMUSG00000142181	12	8	4	13	13	8
ENSMUSG00000100983	20420	15200	19088	15922	23771	14034
ENSMUSG00000219554	91	163	126	88	174	119
ENSMUSG00000215166	62	149	73	41	66	70
ENSMUSG00000143664	855	526	996	512	889	735
ENSMUSG00000176373	114	327	158	221	126	132
ENSMUSG00000133145	17798	25073	15860	13655	15642	7125
ENSMUSG00000100539	1663	1456	1653	1407	2013	1745
ENSMUSG00000131410	60	29	53	95	114	87
ENSMUSG00000158916	56	66	69	69	76	99
ENSMUSG00000191686	58	35	72	40	44	68
ENSMUSG00000215410	103	66	70	149	103	82
ENSMUSG00000205825	963	366	517	680	563	878
ENSMUSG00000103736	73	26	57	55	73	42
ENSMUSG00000111895	5087	1789	4281	4255	3412	3793
ENSMUSG00000121983	383	634	223	96	100	229
ENSMUSG00000215386	122	133	151	169	72	196
ENSMUSG00000149124	529	1029	1015	1296	856	704
ENSMUSG00000178033	2	2	3	6	0	6
ENSMUSG00000176909	41	27	34	12	21	14
ENSMUSG00000216436	581	465	1202	456	681	727
ENSMUSG00000183782	171	142	108	216	120	192
ENSMUSG00000214738	155	163	137	164	64	99
ENSMUSG00000144914	172	367	335	385	536	354
ENSMUSG00000191711	40	27	41	65	19	28
ENSMUSG00000186991	103	125	94	66	195	191
ENSMUSG00000100277	8	4	9	13	17	14
ENSMUSG00000181698	2	5	2	7	1	9
ENSMUSG00000103616	2295	1238	2653	2584	1726	1593
ENSMUSG00000151021	25	25	16	18	22	38
ENSMUSG00000152417	35	40	23	64	45	53
ENSMUSG00000191868	1541	3155	2637	1934	1874	3463
ENSMUSG00000110387	1082	1349	1102	1651	2207	1067
ENSMUSG00000196914	71	38	46	51	47	44
ENSMUSG00000157338	49	71	60	69	56	56
ENSMUSG00000169028	47	139	75	108	159	118
ENSMUSG00000183768	14	28	24	16	15	20
ENSMUSG00000113319	416	614	387	432	761	383
ENSMUSG00000210012	166	226	273	335	136	322
ENSMUSG00000127111	145	187	236	215	276	178
ENSMUSG00000131210	801	605	645	811	940	586
ENSMUSG00000178476	416	378	573	735	450	587
ENSMUSG00000197426	9773	3359	8203	8595	8007	5593
ENSMUSG00000136023	4924	3893	3358	5548	3967	2957
ENSMUSG00000154982	4	7	6	4	2	8
ENSMUSG00000214088	1294	1058	1073	1303	1103	727
ENSMUSG00000160524	25	8	17	15	20	21
ENSMUSG00000201109	10	7	14	13	6	10
ENSMUSG00000216445	742	718	726	606	385	686
ENSMUSG00000205928	48	38	59	72	59	18
ENSMUSG00000189264	106	72	59	82	45	51
ENSMUSG00000106867	1212	1368	1243	1742	1668	887
ENSMUSG00000178336	21	32	55	24	71	51
ENSMUSG00000139437	16	40	28	38	26	20
ENSMUSG00000123218	353	410	117	130	299	195
ENSMUSG00000203535	1849	2835	777	3260	2162	2428
ENSMUSG00000120195	294	661	484	528	487	728
ENSMUSG00000178181	6	3	9	6	8	7
ENSMUSG00000109183	87	129	93	25	45	35
ENSMUSG00000102984	148	105	106	167	173	40
ENSMUSG00000204371	9496	11114	6954	5128	10152	4200
ENSMUSG00000115133	919	1090	595	946	1023	1450
ENSMUSG00000144435	771	1223	1737	446	719	908
ENSMUSG00000200800	1415	2800	1170	2193	2074	1369
ENSMUSG00000111071	114	56	33	90	92	101
ENSMUSG00000207123	343	302	254	382	350	470
ENSMUSG00000218019	438	546	530	542	540	444
ENSMUSG00000149537	20	27	24	40	29	19
ENSMUSG00000202890	154	151	91	149	122	180
ENSMUSG00000205570	394	384	413	225	500	673
ENSMUSG00000166866	28	14	23	20	12	19
ENSMUSG00000196234	1133	1346	554	682	529	706
ENSMUSG00000122288	624	807	947	759	1133	680
ENSMUSG00000117899	1718	854	1484	1242	970	1643
ENSMUSG00000179332	46	27	70	49	25	31
ENSMUSG00000115461	193	214	159	300	203	268
ENSMUSG00000149757	3753	4440	3729	4357	3092	1871
ENSMUSG00000144088	1144	891	646	597	791	367
ENSMUSG00000142224	56	47	87	49	27	27
ENSMUSG00000213248	321	335	213	264	350	270
ENSMUSG00000103576	4095	1959	1971	2973	2743	1637
ENSMUSG00000150569	109	124	151	129	109	106
ENSMUSG00000192512	194	415	302	194	201	332
ENSMUSG00000219631	34384	25147	40044	21700	31779	48442
ENSMUSG00000131161	179	236	198	98	140	149
ENSMUSG00000114732	123	113	92	160	159	150
ENSMUSG00000171040	19	15	15	6	33	11
ENSMUSG00000155123	40	22	48	49	41	27
ENSMUSG00000143900	4900	2342	3748	6608	3207	4564
ENSMUSG00000156434	90	46	134	152	92	181
ENSMUSG00000177287	6	15	8	13	18	16
ENSMUSG00000116491	12	13	13	19	30	27
ENSMUSG00000107384	159	150	161	190	109	114
ENSMUSG00000115055	371	947	658	915	495	414
ENSMUSG00000152112	84	52	81	55	50	43
ENSMUSG00000208226	1642	1342	1801	758	854	541
ENSMUSG00000185675	41	49	68	69	54	69
ENSMUSG00000147735	283	288	327	412	303	244
ENSMUSG00000125459	362	471	306	550	413	357
ENSMUSG00000149311	568	636	505	537	433	594
ENSMUSG00000214327	96	203	138	65	89	69
ENSMUSG00000150960	123	103	58	181	154	76
ENSMUSG00000172939	382	476	433	436	272	287
ENSMUSG00000139044	8	25	16	16	6	10
ENSMUSG00000134793	211	101	247	261	174	346
ENSMUSG00000194927	186	555	486	427	375	555
ENSMUSG00000178973	825	1379	639	971	1930	1077
ENSMUSG00000167819	157	213	119	90	116	110
ENSMUSG00000112073	140	149	78	90	94	138
ENSMUSG00000154247	242	214	337	135	217	183
ENSMUSG00000172291	20	27	36	24	44	21
ENSMUSG00000213595	229	212	228	123	171	58
ENSMUSG00000136025	230	491	185	314	377	650
ENSMUSG00000107283	304	422	288	110	199	370
ENSMUSG00000104817	16	14	14	27	9	34
ENSMUSG00000108226	73	91	61	48	85	124
ENSMUSG00000130066	1	4	2	2	2	5
ENSMUSG00000145489	564	889	713	864	658	628
ENSMUSG00000211243	37	65	72	80	58	22
ENSMUSG00000177446	199	242	249	224	165	248
ENSMUSG00000194003	15	16	14	23	4	15
ENSMUSG00000114121	95	197	115	158	121	102
ENSMUSG00000122889	493	223	558	303	277	538
ENSMUSG00000150926	707	1873	584	1296	1639	529
ENSMUSG00000202288	13	14	11	6	11	12
ENSMUSG00000161464	912	838	484	981	844	1018
ENSMUSG00000113597	93	46	130	125	88	144
ENSMUSG00000122260	42	57	59	16	46	32
ENSMUSG00000145462	421	406	665	307	611	197
ENSMUSG00000125191	67	96	83	84	78	102
ENSMUSG00000113455	225	190	148	59	99	64
ENSMUSG00000185279	30	29	27	14	25	45
ENSMUSG00000201684	225	214	157	175	216	257
ENSMUSG00000112394	137	140	190	239	177	153
ENSMUSG00000217050	71	72	68	136	117	58
ENSMUSG00000149281	23	18	20	14	12	23
ENSMUSG00000194235	30	35	14	45	58	59
ENSMUSG00000135671	516	268	217	316	441	355
ENSMUSG00000178829	1663	2021	1808	1210	2070	1348
ENSMUSG00000128294	288	527	502	194	182	122
ENSMUSG00000115511	2982	1774	4423	4184	2133	3815
ENSMUSG00000174065	116	98	126	114	110	94
ENSMUSG00000137461	6	12	11	10	7	7
ENSMUSG00000121333	500	1085	593	627	320	909
ENSMUSG00000196921	32	18	19	9	28	21
ENSMUSG00000218619	407	254	231	356	212	337
ENSMUSG00000120151	1537	1261	1474	1408	598	1152
ENSMUSG00000209610	87	106	74	66	113	61
ENSMUSG00000128848	155	153	101	148	115	94
ENSMUSG00000209959	22293	14259	29659	9792	16517	18991
ENSMUSG00000116332	194	147	227	274	253	244
ENSMUSG00000154421	292	225	216	171	306	265
ENSMUSG00000194116	817	920	551	619	392	573
ENSMUSG00000186662	97	66	105	131	171	163
ENSMUSG00000214565	147	145	155	116	111	96
ENSMUSG00000210907	330	428	211	189	295	306
ENSMUSG00000111690	3	0	0	0	3	1
ENSMUSG00000189611	3244	2017	2433	1395	1971	2275
ENSMUSG00000202022	22	30	25	17	10	30
ENSMUSG00000166863	9	10	19	22	22	19
ENSMUSG00000119516	591	595	341	419	479	151
ENSMUSG00000196791	290	137	126	199	79	222
ENSMUSG00000159309	11	10	12	19	11	7
ENSMUSG00000166234	223	195	288	186	119	201
ENSMUSG00000125170	19	38	22	14	20	14
ENSMUSG00000111920	32	40	23	28	48	26
ENSMUSG00000183016	6	3	11	7	5	11
ENSMUSG00000140348	27	29	26	29	36	24
ENSMUSG00000112971	412	153	270	176	405	327
ENSMUSG00000114148	180	184	228	259	184	154
ENSMUSG00000114107	416	249	535	396	291	254
ENSMUSG00000130914	873	874	973	725	1082	900
ENSMUSG00000190417	250	122	88	91	142	168
ENSMUSG00000151872	39	36	20	35	31	45
ENSMUSG00000187787	83	103	96	38	83	117
ENSMUSG00000145421	5142	6026	6706	4446	3184	3946
ENSMUSG00000139218	248	87	174	171	242	156
ENSMUSG00000156235	310	642	530	316	321	418
ENSMUSG00000179384	82	122	70	187	81	129
ENSMUSG00000188795	280	168	188	248	118	306
ENSMUSG00000108183	184	374	215	526	235	178
ENSMUSG00000212413	130	95	175	181	184	165
ENSMUSG00000199257	173	159	153	107	129	85
ENSMUSG00000137937	19	30	48	19	32	12
ENSMUSG00000131411	27	27	11	33	26	30
ENSMUSG00000163544	265	597	301	507	264	455
ENSMUSG00000198062	1050	579	353	570	668	780
ENSMUSG00000165760	979	980	757	1269	1219	751
ENSMUSG00000177176	142	145	133	113	168	226
ENSMUSG00000104075	18	14	28	20	19	30
ENSMUSG00000196278	721	429	792	541	230	529
ENSMUSG00000147136	221	587	392	577	563	224
ENSMUSG00000175192	12	16	18	14	4	8
ENSMUSG00000151383	500	459	760	553	1289	713
ENSMUSG00000118629	847	887	774	361	385	650
ENSMUSG00000196878	7049	7083	5177	3983	2983	2693
ENSMUSG00000169179	21	25	15	13	18	14
ENSMUSG00000153821	12	9	17	13	8	10
ENSMUSG00000125724	426	725	426	886	698	1279
ENSMUSG00000118079	2	3	1	6	8	4
ENSMUSG00000188572	13	50	40	54	17	32
ENSMUSG00000102714	19	8	17	12	20	16
ENSMUSG00000106946	21	18	15	23	34	12
ENSMUSG00000108981	7	16	5	5	2	1
ENSMUSG00000165508	90	46	115	140	85	67
ENSMUSG00000171532	1250	830	934	1258	796	823
ENSMUSG00000150832	431	301	239	354	404	532
ENSMUSG00000108251	322	562	257	368	657	416
ENSMUSG00000133026	103	59	61	66	62	94
ENSMUSG00000108208	2457	2748	3040	2928	1490	3240
ENSMUSG00000124164	526	318	533	267	713	327
ENSMUSG00000165857	2090	1877	3517	961	1180	2110
ENSMUSG00000135960	11	7	15	5	5	5
ENSMUSG00000194738	566	351	619	333	315	206
ENSMUSG00000193890	20	19	22	12	15	11
ENSMUSG00000145289	319	423	507	158	309	309
ENSMUSG00000158815	278	220	116	176	175	272
ENSMUSG00000101390	15	23	22	12	14	21
ENSMUSG00000151913	216	203	251	142	222	212
ENSMUSG00000150240	1428	1370	1247	1143	1658	1022
ENSMUSG00000158355	479	332	522	416	267	348
ENSMUSG00000136018	414	268	287	530	457	431
ENSMUSG00000180321	21	24	18	14	41	12
ENSMUSG00000203475	29	23	62	45	56	50
ENSMUSG00000130845	22	15	16	15	18	18
ENSMUSG00000218100	94	214	253	184	170	200
ENSMUSG00000101435	1670	2000	1552	1650	1574	2914
ENSMUSG00000213111	384	266	163	321	415	359
ENSMUSG00000158706	255	184	164	173	141	141
ENSMUSG00000218117	14	14	14	24	19	8
ENSMUSG00000175806	613	281	335	174	444	614
ENSMUSG00000132751	118	99	36	79	56	79
ENSMUSG00000115416	6	3	2	4	2	2
ENSMUSG00000109156	11	8	7	9	1	5
ENSMUSG00000104690	90	54	117	84	23	84
ENSMUSG00000186049	47	29	28	18	33	13
ENSMUSG00000174623	6098	3653	2269	4164	4621	3686
ENSMUSG00000161352	184	106	174	177	274	124
ENSMUSG00000141638	14	21	8	12	16	28
ENSMUSG00000133697	66	47	58	71	47	67
ENSMUSG00000141361	4544	2467	3953	2941	4321	1907
ENSMUSG00000215121	23	20	9	20	28	27
ENSMUSG00000133544	1044	475	930	462	517	731
ENSMUSG00000161336	229	237	363	336	300	593
ENSMUSG00000198131	3326	3726	2445	3594	3672	2611
ENSMUSG00000206892	198	613	235	391	450	391
ENSMUSG00000163354	43	67	58	89	66	48
ENSMUSG00000170720	478	357	420	285	377	343
ENSMUSG00000182449	172	252	104	150	182	335
ENSMUSG00000169912	1526	1080	776	914	1303	1302
ENSMUSG00000217279	137	94	52	132	224	246
ENSMUSG00000215815	19903	17472	17585	8102	7960	8779
ENSMUSG00000203249	190	115	97	83	188	277
ENSMUSG00000211367	306	154	568	316	297	294
ENSMUSG00000142821	46	31	34	62	32	69
ENSMUSG00000135650	142	108	239	234	183	205
ENSMUSG00000145099	114	142	211	197	134	402
ENSMUSG00000186199	228	169	288	209	150	244
ENSMUSG00000154544	1054	891	1102	538	659	581
ENSMUSG00000144783	44	110	57	50	70	53
ENSMUSG00000206544	29	17	30	55	35	27
ENSMUSG00000107364	2610	1668	1727	1316	1007	879
ENSMUSG00000121560	85	64	77	135	96	113
ENSMUSG00000192290	54	34	57	49	59	56
ENSMUSG00000169634	3750	3692	2419	1501	1972	1297
ENSMUSG00000107898	814	882	443	838	1493	901
ENSMUSG00000169600	1	0	1	3	2	2
ENSMUSG00000214553	55	58	82	100	79	99
ENSMUSG00000173637	428	917	749	603	496	1028
ENSMUSG00000181767	952	285	630	1248	435	940
ENSMUSG00000165866	27	42	41	67	44	34
ENSMUSG00000110804	4788	5098	2359	5084	3417	7572
ENSMUSG00000205491	39	16	29	34	18	33
ENSMUSG00000208453	58	141	89	77	88	129
ENSMUSG00000191025	212	151	173	314	120	236
ENSMUSG00000177044	126	84	253	139	175	131
ENSMUSG00000144392	909	559	628	654	521	734
ENSMUSG00000133966	445	1460	1487	1389	939	1094
ENSMUSG00000152923	117	223	122	177	116	207
ENSMUSG00000139922	4082	3056	1996	3159	2543	1393
ENSMUSG00000187460	32	37	38	36	42	41
ENSMUSG00000189729	71	76	141	104	64	140
ENSMUSG00000202783	2695	5354	3764	4454	4709	4371
ENSMUSG00000167063	210	373	134	177	104	206
ENSMUSG00000172752	939	1086	2007	919	1444	1597
ENSMUSG00000148421	51	73	93	20	64	46
ENSMUSG00000113557	116	84	110	138	85	89
ENSMUSG00000131531	209	157	302	111	98	210
ENSMUSG00000200619	193	155	342	246	235	130
ENSMUSG00000105074	56	98	62	112	88	71
ENSMUSG00000218410	100	137	259	105	120	293
ENSMUSG00000124668	583	849	603	643	492	502
ENSMUSG00000159509	1810	1922	1897	3269	1483	3481
ENSMUSG00000117351	173	120	218	102	212	255
ENSMUSG00000112258	826	749	603	508	457	449
ENSMUSG00000180404	1178	1284	470	911	1055	737
ENSMUSG00000212838	35	42	34	12	18	23
ENSMUSG00000171204	9	5	13	11	9	11
ENSMUSG00000126476	3722	5586	2966	2064	4642	2266
ENSMUSG00000194830	1515	2394	849	741	3346	2016
ENSMUSG00000119595	139	231	170	244	149	65
ENSMUSG00000110209	212	222	380	484	208	260
ENSMUSG00000102278	34	30	18	31	24	23
ENSMUSG00000185246	6	5	9	14	4	4
ENSMUSG00000122935	174	371	269	336	301	288
ENSMUSG00000187570	7	12	11	8	6	16
ENSMUSG00000143196	1618	1156	3073	1377	1222	1101
ENSMUSG00000172191	39	65	29	36	42	48
ENSMUSG00000180830	203	365	113	140	497	275
ENSMUSG00000127562	6944	8999	8995	7009	6374	4015
ENSMUSG00000189119	4932	5454	7783	9615	6317	6722
ENSMUSG00000162475	104	101	75	105	135	70
ENSMUSG00000119481	1701	1694	1088	1836	1267	1518
ENSMUSG00000147103	14	33	25	12	21	22
ENSMUSG00000163096	94	82	92	78	85	42
ENSMUSG00000178992	531	158	235	303	438	438
ENSMUSG00000177670	1799	2190	3440	2130	4300	2506
ENSMUSG00000206665	52	92	41	54	55	45
ENSMUSG00000205402	636	481	449	263	515	229
ENSMUSG00000192794	364	119	230	275	212	279
ENSMUSG00000163265	20	17	17	12	14	11
ENSMUSG00000131472	115	105	74	140	91	97
ENSMUSG00000130305	3699	2204	2566	2848	3289	3967
ENSMUSG00000117151	155	102	103	202	67	114
ENSMUSG00000127702	403	481	555	444	377	625
ENSMUSG00000202868	1014	751	937	695	788	1872
ENSMUSG00000125205	39	31	46	36	47	58
ENSMUSG00000158968	1906	1153	1452	2071	1935	1198
ENSMUSG00000216367	4974	5056	3450	4723	2677	1541
ENSMUSG00000146922	4896	3682	3030	4905	3326	5062
ENSMUSG00000191281	2440	2521	1249	1365	2248	1526
ENSMUSG00000104610	56	33	79	56	21	48
ENSMUSG00000113546	121	98	166	27	83	48
ENSMUSG00000182239	21	33	55	39	32	28
ENSMUSG00000177128	18	22	11	8	43	24
ENSMUSG00000185533	17	17	34	35	30	40
ENSMUSG00000204309	983	1069	1812	1521	1398	1251
ENSMUSG00000149497	2233	2648	3082	2938	3152	1726
ENSMUSG00000168055	37	74	41	56	68	42
ENSMUSG00000139486	488	1073	613	965	503	1000
ENSMUSG00000152826	14	8	10	17	8	7
ENSMUSG00000153360	142	140	103	123	145	107
ENSMUSG00000110903	15	38	20	19	15	19
ENSMUSG00000207733	5	8	8	2	1	5
ENSMUSG00000179683	238	149	159	115	151	243
ENSMUSG00000126823	511	575	525	122	261	297
ENSMUSG00000126664	66	79	103	102	78	83
ENSMUSG00000109606	49	61	50	71	46	27
ENSMUSG00000194053	31	32	21	37	16	17
ENSMUSG00000198610	127	131	113	88	125	128
ENSMUSG00000146998	29	34	72	46	61	27
ENSMUSG00000208888	382	742	795	265	289	190
ENSMUSG00000113551	6	16	14	26	17	6
ENSMUSG00000147608	190	174	263	212	181	295
ENSMUSG00000179929	343	324	331	439	451	222
ENSMUSG00000189932	4492	3542	3398	1878	1178	2347
ENSMUSG00000185406	1500	2532	2373	1047	1713	796
ENSMUSG00000205541	140	147	350	217	190	284
ENSMUSG00000207865	22	69	23	26	39	33
ENSMUSG00000150752	6	1	7	3	3	2
ENSMUSG00000153830	207	382	253	214	318	253
ENSMUSG00000152000	3075	1643	3811	1307	3916	2223
ENSMUSG00000199026	5731	3103	2567	4564	3975	5043
ENSMUSG00000165877	0	2	1	2	2	0
ENSMUSG00000128641	50	7	19	31	18	18
ENSMUSG00000156489	52	63	46	85	59	101
ENSMUSG00000213974	7	12	33	14	19	12
ENSMUSG00000103955	316	433	502	292	296	220
ENSMUSG00000190536	135	148	169	187	79	151
ENSMUSG00000177812	76	44	68	60	54	49
ENSMUSG00000102305	154	98	258	253	159	68
ENSMUSG00000153323	15	8	8	4	7	6
ENSMUSG00000111454	15	28	28	24	9	23
ENSMUSG00000114950	12	20	35	17	28	26
ENSMUSG00000184849	681	834	1357	326	1041	719
ENSMUSG00000101898	14	3	8	7	9	2
ENSMUSG00000201212	46	86	77	137	85	168
ENSMUSG00000116568	1299	1300	1623	514	659	1001
ENSMUSG00000105627	136	135	190	144	159	121
ENSMUSG00000145512	939	761	988	1406	762	720
ENSMUSG00000187750	48	21	39	52	38	37
ENSMUSG00000184970	237	441	623	461	389	172
ENSMUSG00000150756	601	905	778	651	1102	1285
ENSMUSG00000174241	11263	6507	18264	19456	8347	13898
ENSMUSG00000202157	493	436	828	712	519	796
ENSMUSG00000130725	2000	1485	2814	3334	2969	3818
ENSMUSG00000117840	209	137	259	94	128	76
ENSMUSG00000155333	177	101	198	179	149	178
ENSMUSG00000149678	1671	1785	5478	3382	5906	3317
ENSMUSG00000102991	757	421	418	360	654	240
ENSMUSG00000185081	7721	5225	7534	4621	2293	2401
ENSMUSG00000212521	529	672	633	511	561	1009
ENSMUSG00000141986	8627	16254	9870	14837	11410	12638
ENSMUSG00000100493	16773	8585	19682	14776	16312	17102
ENSMUSG00000146328	38	13	21	59	23	36
ENSMUSG00000130842	5611	7328	4265	6512	2600	5779
ENSMUSG00000202242	484	256	516	245	240	573
ENSMUSG00000105489	554	311	364	428	479	517
ENSMUSG00000131772	89	133	63	104	72	149
ENSMUSG00000174747	1954	1507	1503	564	323	337
ENSMUSG00000181442	20	15	13	24	18	18
ENSMUSG00000178309	44	64	34	32	21	30
ENSMUSG00000154897	53	22	34	38	18	35
ENSMUSG00000190581	604	656	328	427	346	292
ENSMUSG00000107982	1480	1605	1304	931	1075	850
ENSMUSG00000115033	770	375	486	579	1162	740
ENSMUSG00000169352	328	301	431	609	259	326
ENSMUSG00000154155	51	42	33	49	63	58
ENSMUSG00000165345	6	4	4	5	8	8
ENSMUSG00000208218	484	389	529	359	322	547
ENSMUSG00000211777	531	533	695	312	373	129
ENSMUSG00000100189	258	203	237	163	368	251
ENSMUSG00000196609	1662	4319	1775	2793	2250	2136
ENSMUSG00000130517	171	139	179	71	84	110
ENSMUSG00000142455	126	269	298	68	119	70
ENSMUSG00000178362	2	2	4	1	0	1
ENSMUSG00000155346	298	650	495	554	675	607
ENSMUSG00000200577	191	125	139	191	249	150
ENSMUSG00000203736	16	50	34	46	25	41
ENSMUSG00000125092	412	315	293	184	385	324
ENSMUSG00000127403	7	29	18	19	16	6
ENSMUSG00000188018	53	36	30	52	25	33
ENSMUSG00000118750	6362	8027	12129	5465	7704	10468
ENSMUSG00000144827	526	617	855	627	679	693
ENSMUSG00000135572	1142	1028	1017	586	869	668
ENSMUSG00000109674	2585	1349	1933	659	650	376
ENSMUSG00000213552	457	431	293	567	718	384
ENSMUSG00000116675	206	305	157	217	139	205
ENSMUSG00000213053	14165	10317	20930	17676	15277	12910
ENSMUSG00000104353	260	375	195	118	145	152
ENSMUSG00000143824	741	325	753	1087	785	1199
ENSMUSG00000125226	61	82	86	142	181	123
ENSMUSG00000105497	99	114	53	70	68	63
ENSMUSG00000162547	1	0	2	3	1	0
ENSMUSG00000132261	7	4	2	0	2	1
ENSMUSG00000146136	4490	2648	4058	4131	1647	2415
ENSMUSG00000211941	3858	4292	6588	1741	2011	4050
ENSMUSG00000203787	53	49	71	45	90	72
ENSMUSG00000205232	253	157	76	175	102	186
ENSMUSG00000148891	263	592	297	570	392	288
ENSMUSG00000133278	42	14	19	13	18	23
ENSMUSG00000122302	3203	2355	6754	7713	4840	3260
ENSMUSG00000127168	12	16	34	16	8	5
ENSMUSG00000124969	64	21	48	19	56	19
ENSMUSG00000205603	1	1	0	1	2	2
ENSMUSG00000140977	2069	2753	2778	4454	3270	2564
ENSMUSG00000139579	179	235	161	200	98	158
ENSMUSG00000164177	4692	4004	4855	3618	4544	1479
ENSMUSG00000187642	38	20	20	19	12	36
ENSMUSG00000119299	227	249	293	156	378	546
ENSMUSG00000159132	190	150	139	182	130	97
ENSMUSG00000169235	309	405	250	194	208	171
ENSMUSG00000213948	10989	20120	8641	6084	6998	10826
ENSMUSG00000183687	19022	16827	11520	14251	15092	20163
ENSMUSG00000159658	2646	2886	2493	2134	2729	2645
ENSMUSG00000214227	244	143	96	109	75	41
ENSMUSG00000197416	585	647	1217	773	782	422
ENSMUSG00000180714	4156	1625	2332	4066	3205	2431
ENSMUSG00000185422	454	731	672	247	306	414
ENSMUSG00000207706	372	580	494	193	399	510
ENSMUSG00000118613	522	290	272	345	304	509
ENSMUSG00000162540	57	38	52	33	36	20
ENSMUSG00000190783	129	307	292	326	432	326
ENSMUSG00000158445	2502	3449	5078	1838	3416	5067
ENSMUSG00000100905	13	28	26	19	25	21
ENSMUSG00000149041	462	197	336	185	116	149
ENSMUSG00000210695	485	501	479	776	538	975
ENSMUSG00000179402	13	11	15	12	16	12
ENSMUSG00000139094	107	143	68	97	85	103
ENSMUSG00000123145	5	1	10	10	8	2
ENSMUSG00000189730	71	30	29	59	51	27
ENSMUSG00000142979	12	14	4	11	8	9
ENSMUSG00000178578	16	23	28	24	30	24
ENSMUSG00000164962	41	59	72	57	20	33
ENSMUSG00000151842	70	76	74	95	63	72
ENSMUSG00000183000	137	122	121	126	111	167
ENSMUSG00000210046	3	1	1	1	1	1
ENSMUSG00000105723	5288	2524	4940	5364	2972	4113
ENSMUSG00000178462	63	69	70	78	106	120
ENSMUSG00000197931	15	20	18	13	18	10
ENSMUSG00000194247	51	33	44	52	52	66
ENSMUSG00000199126	180	296	319	256	286	488
ENSMUSG00000177482	15	11	24	29	29	34
