gene_id	GSM4280001	GSM4280002	GSM4280003	GSM4280004	GSM4280005	GSM4280006
ENSG00000193455	3028	5065	4633	8717	5527	5378
ENSG00000215003	688	810	1584	874	694	1076
ENSG00000209936	40	70	18	69	70	33
ENSG00000135181	74	120	116	116	112	170
ENSG00000155473	1348	815	1062	924	1450	1688
ENSG00000154318	135	101	210	158	247	196
ENSG00000173948	821	463	927	547	520	753
ENSG00000182698	110	136	141	151	128	124
ENSG00000169462	3791	3313	4799	3358	3383	3247
ENSG00000160850	1607	1693	4050	1733	1937	2242
ENSG00000149630	1099	1430	626	712	1103	1115
ENSG00000182021	226	214	244	174	133	282
ENSG00000201566	5	2	4	12	4	6
ENSG00000110135	7	4	17	8	11	13
ENSG00000180549	195	246	298	253	187	273
ENSG00000195485	259	468	479	297	847	366
ENSG00000128235	1	0	1	2	0	3
ENSG00000234879	64	104	94	80	52	51
ENSG00000246898	1368	1170	1649	1593	1865	1409
ENSG00000186118	857	842	1192	592	731	1117
ENSG00000209577	37	31	101	62	31	97
ENSG00000191302	329	731	636	457	488	607
ENSG00000103050	223	156	136	224	132	158
ENSG00000208871	76	75	114	172	54	77
ENSG00000129677	905	1343	1443	2808	1437	2245
ENSG00000231433	804	1731	833	1148	628	2379
ENSG00000229219	53	89	44	74	65	60
ENSG00000117809	26	33	17	20	21	29
ENSG00000123929	15	9	13	12	10	9
ENSG00000207205	11	8	8	8	12	14
ENSG00000143885	1900	1666	1546	1928	1650	2090
ENSG00000136731	3538	7288	7500	7217	8408	5718
ENSG00000133042	159	102	312	255	139	221
ENSG00000197182	1991	1028	1348	866	964	1317
ENSG00000241023	50	39	43	43	26	36
ENSG00000220548	109	136	112	195	95	93
ENSG00000103739	698	1012	1334	456	1761	1056
ENSG00000112489	337	374	202	361	289	276
ENSG00000181726	168	116	82	186	114	191
ENSG00000226624	4	6	6	2	9	10
ENSG00000119081	27	15	2	14	9	11
ENSG00000143572	47	78	36	50	78	84
ENSG00000210322	62	56	34	47	81	50
ENSG00000218146	147	62	220	100	110	168
ENSG00000112865	46	26	69	61	58	46
ENSG00000185839	157	74	142	104	81	68
ENSG00000143475	89	156	194	161	163	134
ENSG00000106071	213	384	321	423	500	470
ENSG00000108775	146	358	138	168	159	218
ENSG00000211754	33	66	32	47	44	77
ENSG00000115729	60	112	128	63	66	91
ENSG00000101303	921	695	958	813	1082	1091
ENSG00000159353	141	117	103	74	144	116
ENSG00000189141	21	28	10	20	22	19
ENSG00000236191	14	34	18	24	7	32
ENSG00000159096	243	195	289	266	389	276
ENSG00000172518	326	440	724	451	495	659
ENSG00000198567	1533	1450	1091	1588	896	974
ENSG00000192112	131	130	120	100	98	105
ENSG00000189876	2201	2515	1546	1927	2890	2364
ENSG00000131956	57	98	116	122	71	120
ENSG00000196318	112	122	82	123	82	79
ENSG00000171308	66	33	31	73	65	46
ENSG00000165300	374	812	391	407	366	416
ENSG00000161269	475	1327	1036	1177	2022	1376
ENSG00000239665	171	178	210	223	104	91
ENSG00000126562	48	46	97	69	64	49
ENSG00000228521	7	5	3	9	5	7
ENSG00000159277	84	204	161	228	223	236
ENSG00000154121	80	93	46	59	59	61
ENSG00000203686	62	120	110	75	99	132
ENSG00000213426	27	63	29	38	39	50
ENSG00000130008	35	21	15	29	13	22
ENSG00000121505	69	43	63	121	36	108
ENSG00000196692	328	337	554	232	308	345
ENSG00000188556	1275	1112	920	569	1089	1293
ENSG00000178912	115	108	236	99	169	87
ENSG00000149297	274	429	213	375	260	240
ENSG00000223903	122	145	76	131	70	103
ENSG00000105505	130	98	65	92	169	107
ENSG00000116797	7	9	7	9	7	11
ENSG00000237273	795	1099	490	523	510	1153
ENSG00000152907	264	164	451	454	420	439
ENSG00000236293	4238	3237	4188	3389	2391	1570
ENSG00000227763	46	24	50	40	42	17
ENSG00000208496	242	221	251	80	198	236
ENSG00000176410	23	23	26	15	18	5
ENSG00000101939	266	142	248	325	226	221
ENSG00000238196	129	82	102	135	106	110
ENSG00000107436	598	559	765	439	419	776
ENSG00000206391	153	67	150	141	71	140
ENSG00000131636	249	474	602	384	604	380
ENSG00000197907	91	58	26	84	69	76
ENSG00000168690	465	527	445	559	782	548
ENSG00000221151	56	112	102	50	92	53
ENSG00000241908	55	53	37	42	43	29
ENSG00000181181	206	133	137	162	152	158
ENSG00000199570	247	181	277	214	394	251
ENSG00000228892	4	9	7	12	14	16
ENSG00000177329	7	2	2	10	12	5
ENSG00000191548	191	210	120	359	234	218
ENSG00000138556	162	102	95	190	129	66
ENSG00000141186	6	1	3	0	4	4
ENSG00000133468	6	4	2	10	10	4
ENSG00000223947	33	30	50	43	21	30
ENSG00000212699	179	335	143	222	261	190
ENSG00000241742	147	197	314	184	324	177
ENSG00000176698	1172	915	904	705	983	686
ENSG00000168966	1238	1742	1849	1963	2098	867
ENSG00000199616	13602	22193	9503	20093	16701	19996
ENSG00000167825	2	14	8	4	18	10
ENSG00000240743	100	101	235	128	154	189
ENSG00000182682	1240	850	676	857	1185	1099
ENSG00000132842	10	19	20	9	8	13
ENSG00000194627	15	16	20	7	8	3
ENSG00000101843	107	225	152	290	199	197
ENSG00000179599	903	660	992	1202	792	562
ENSG00000223334	1727	1140	1250	2069	1875	2706
ENSG00000210668	4	6	5	6	5	5
ENSG00000222512	7	20	12	9	9	13
ENSG00000161607	67	185	120	103	105	220
ENSG00000115160	58	41	24	40	55	59
ENSG00000211490	287	277	235	277	330	284
ENSG00000223738	310	86	235	266	172	211
ENSG00000155332	4580	4954	4207	3923	1855	4683
ENSG00000145811	74	152	149	96	76	102
ENSG00000236738	192	214	129	124	151	314
ENSG00000135738	171	163	144	175	120	99
ENSG00000189672	1617	1376	1264	1920	1650	1225
ENSG00000130415	13	17	8	22	21	18
ENSG00000110364	288	223	365	616	504	203
ENSG00000167797	34	31	14	40	21	24
ENSG00000194842	11	3	7	10	1	8
ENSG00000124751	1681	1396	1467	1143	1868	1490
ENSG00000154654	290	564	293	643	238	631
ENSG00000149086	2158	4016	2470	1048	1647	3184
ENSG00000145072	308	283	110	127	259	356
ENSG00000237103	670	273	448	612	356	445
ENSG00000164614	223	249	131	190	275	169
ENSG00000228513	339	632	438	644	614	531
ENSG00000192111	36	49	79	85	56	66
ENSG00000224809	3413	3926	4217	6581	3679	4792
ENSG00000115509	25	22	39	32	17	36
ENSG00000122117	5963	3507	2565	4388	4828	3408
ENSG00000124430	112	47	98	108	146	149
ENSG00000142679	627	844	1092	524	757	610
ENSG00000157655	373	354	104	191	228	125
ENSG00000175522	232	332	684	235	380	507
ENSG00000177897	1617	3245	2580	4370	1239	2594
ENSG00000130306	268	229	123	183	123	245
ENSG00000238749	33	9	38	17	19	14
ENSG00000244538	313	348	309	197	279	243
ENSG00000204117	421	633	543	406	332	354
ENSG00000126329	3	1	1	3	0	0
ENSG00000169628	1196	1494	906	857	1709	785
ENSG00000218297	1941	981	1117	1964	1080	2095
ENSG00000234307	4	3	8	7	4	4
ENSG00000168861	176	145	103	78	94	197
ENSG00000205273	945	1005	786	906	573	1193
ENSG00000191337	13	8	16	15	13	17
ENSG00000146533	123	51	93	67	36	64
ENSG00000141580	67	41	73	40	73	63
ENSG00000106894	533	419	546	389	383	314
ENSG00000165212	1620	874	1298	1027	631	1440
ENSG00000167992	166	166	109	115	99	174
ENSG00000123535	274	115	187	172	80	84
ENSG00000130384	1669	1845	1042	608	728	528
ENSG00000206192	436	578	511	479	375	462
ENSG00000237059	158	205	141	56	74	125
ENSG00000223866	3260	2298	6490	2481	2657	1893
ENSG00000215485	9	8	15	8	16	19
ENSG00000120051	385	369	189	149	164	237
ENSG00000129740	65	79	77	73	41	58
ENSG00000132596	42	93	40	69	62	45
ENSG00000155191	252	262	146	213	211	206
ENSG00000103197	250	176	157	169	91	113
ENSG00000153316	9585	29724	26835	28362	18763	24810
ENSG00000116140	420	485	667	668	740	723
ENSG00000211100	227	304	256	276	339	187
ENSG00000209891	3059	3039	3689	6153	5610	6123
ENSG00000223250	1031	1850	1281	890	895	1869
ENSG00000225994	10	5	3	4	2	4
ENSG00000193614	375	123	189	149	226	118
ENSG00000133674	621	695	562	493	432	660
ENSG00000206539	48	48	41	27	38	41
ENSG00000172326	595	408	290	158	151	206
ENSG00000101516	96	41	45	62	58	88
ENSG00000209425	259	219	375	291	278	233
ENSG00000216886	4	7	10	9	12	8
ENSG00000131734	2	3	2	2	5	7
ENSG00000123126	23	51	31	48	44	46
ENSG00000249718	239	267	199	222	197	273
ENSG00000174150	1997	1801	1527	929	1694	1262
ENSG00000110518	68	87	58	155	126	54
ENSG00000246014	48	41	23	25	31	24
ENSG00000188665	700	984	990	563	637	832
ENSG00000200756	218	179	161	82	123	109
ENSG00000186945	4144	3433	2673	5175	4389	5645
ENSG00000184260	120	86	101	99	54	170
ENSG00000125309	2	6	0	5	4	6
ENSG00000249729	25	54	36	29	54	24
ENSG00000205458	38	24	31	22	15	16
ENSG00000122653	3	10	17	17	7	19
ENSG00000145150	21	54	40	44	17	35
ENSG00000233940	37	65	15	38	50	54
ENSG00000205812	70	100	74	82	96	107
ENSG00000236344	51	67	41	72	51	46
ENSG00000131047	288	710	423	385	358	344
ENSG00000196556	324	411	281	499	467	259
ENSG00000174147	331	241	265	177	183	219
ENSG00000145538	299	193	166	189	110	126
ENSG00000220250	3	1	1	6	4	4
ENSG00000191102	3	2	3	9	4	5
ENSG00000106121	37	21	24	38	20	14
ENSG00000176881	166	243	338	220	279	210
ENSG00000134758	10	7	11	20	15	6
ENSG00000173843	32	96	60	38	59	78
ENSG00000171951	342	351	254	377	250	321
ENSG00000232969	6676	6411	7595	6428	10280	9905
ENSG00000204962	108	229	252	328	219	284
ENSG00000152274	40	67	49	24	81	64
ENSG00000162809	922	1244	525	2204	727	851
ENSG00000207076	120	266	137	157	124	316
ENSG00000246514	102	53	62	46	64	83
ENSG00000225736	938	825	1249	1338	953	1751
ENSG00000237532	9	26	13	43	22	32
ENSG00000144056	99	162	181	273	373	216
ENSG00000156410	166	171	150	240	107	198
ENSG00000214464	496	649	1739	811	1014	1575
ENSG00000109938	10	15	11	19	27	8
ENSG00000229581	7	14	16	13	11	7
ENSG00000204735	100	77	78	45	121	66
ENSG00000108735	100	67	47	92	73	21
ENSG00000107039	89	170	217	181	181	67
ENSG00000172450	91	73	114	66	46	60
ENSG00000193457	232	260	178	278	552	322
ENSG00000180068	498	666	584	309	462	445
ENSG00000135502	263	219	256	242	236	167
ENSG00000167786	19	18	14	15	18	12
ENSG00000158568	2332	1831	1170	1921	841	1513
ENSG00000171079	12	2	5	11	8	3
ENSG00000174293	77	153	113	62	53	74
ENSG00000204271	506	674	1386	833	677	895
ENSG00000245991	31	39	58	39	64	30
ENSG00000133174	2844	1265	2087	1406	1335	2026
ENSG00000204368	5479	12076	11130	7593	4117	5502
ENSG00000173223	3598	2300	3937	2876	2255	2864
ENSG00000118663	447	211	205	311	462	404
ENSG00000115709	826	655	1335	1049	1394	1027
ENSG00000136332	59	27	23	64	49	76
ENSG00000107001	243	281	404	273	263	173
ENSG00000162487	484	485	294	383	365	295
ENSG00000164179	135	155	160	127	127	200
ENSG00000222487	210	188	135	189	173	231
ENSG00000166276	50	169	83	92	107	89
ENSG00000213826	5	1	5	5	4	3
ENSG00000120989	382	283	336	260	220	306
ENSG00000242489	309	195	262	208	434	338
ENSG00000156340	5892	3925	7832	10388	5775	8826
ENSG00000130458	903	693	875	1080	633	576
ENSG00000238230	144	233	182	141	215	244
ENSG00000200019	661	933	852	757	656	974
ENSG00000173143	366	394	563	691	413	222
ENSG00000148437	100	165	111	89	151	118
ENSG00000154835	94	68	67	39	71	88
ENSG00000146866	6	4	16	7	4	7
ENSG00000139120	132	226	247	129	167	282
ENSG00000146107	3122	5379	4030	2947	5037	5403
ENSG00000119079	3	4	2	3	4	4
ENSG00000103684	13	20	17	24	20	15
ENSG00000136546	579	704	665	556	747	640
ENSG00000178373	320	144	374	144	242	106
ENSG00000242009	284	421	196	239	322	400
ENSG00000122988	3	3	4	4	4	4
ENSG00000154676	64	59	45	46	81	42
ENSG00000102230	388	347	310	340	315	574
ENSG00000243944	480	644	235	521	364	614
ENSG00000151485	238	237	265	285	154	245
ENSG00000140322	25	25	27	13	42	31
ENSG00000206449	522	501	637	265	365	420
ENSG00000167201	15	8	9	5	7	9
ENSG00000120859	14	30	5	39	19	18
ENSG00000210503	11	14	8	9	10	10
ENSG00000122996	2420	3517	638	2283	1741	3275
ENSG00000158439	43	68	53	79	67	49
ENSG00000241664	140	224	187	186	193	144
ENSG00000167881	0	0	2	1	0	0
ENSG00000218054	720	997	1677	987	2182	1222
ENSG00000208881	287	312	249	362	302	195
ENSG00000154186	6	8	2	10	3	4
ENSG00000122473	7	4	2	7	8	3
ENSG00000176311	3969	3852	3778	3335	3087	3069
ENSG00000244670	26	12	33	27	10	16
ENSG00000140092	7743	5469	4054	6251	5726	8943
ENSG00000218351	62	68	83	30	95	46
ENSG00000225011	3	0	0	3	0	0
ENSG00000114773	1350	1085	1383	1411	1135	1127
ENSG00000158327	397	246	333	325	395	547
ENSG00000248045	550	450	488	976	554	682
ENSG00000236902	61	82	59	34	53	46
ENSG00000219291	97	59	75	106	103	102
ENSG00000108634	982	819	811	1085	630	733
ENSG00000146372	9	16	41	35	22	32
ENSG00000197358	3	2	2	3	3	2
ENSG00000160831	813	707	625	474	648	1127
ENSG00000167571	38	41	40	50	27	24
ENSG00000185427	2920	1976	2020	1005	2202	1542
ENSG00000234280	61	56	61	42	99	60
ENSG00000178650	79	84	70	64	59	42
ENSG00000130517	90	78	77	60	80	58
ENSG00000153227	0	2	1	2	2	2
ENSG00000174593	1499	1119	1349	1171	875	1547
ENSG00000152350	26	22	57	16	52	42
ENSG00000196749	122	101	59	138	50	41
ENSG00000205953	2270	2027	2630	2108	2317	4625
ENSG00000210849	203	189	93	110	81	160
ENSG00000173383	925	388	916	831	665	720
ENSG00000169787	137	342	396	130	245	183
ENSG00000171213	526	1025	784	770	442	545
ENSG00000191534	370	248	137	245	199	155
ENSG00000217735	1096	758	1387	1509	2007	2040
ENSG00000141760	115	125	92	67	121	83
ENSG00000169398	250	311	262	290	522	428
ENSG00000210037	51	34	22	24	57	44
ENSG00000131097	744	1809	1073	1766	1552	1946
ENSG00000192222	0	4	0	4	0	2
ENSG00000162630	230	258	196	314	274	175
ENSG00000186035	311	224	220	284	161	307
ENSG00000147578	308	235	246	240	225	317
ENSG00000221683	146	116	94	161	158	107
ENSG00000203968	1829	1789	1700	2711	1435	2387
ENSG00000212484	9262	9516	12373	4425	9117	6844
ENSG00000191496	34	54	40	23	44	39
ENSG00000221389	4	2	4	4	3	6
ENSG00000136000	8	22	18	6	17	13
ENSG00000123630	24	22	31	40	32	33
ENSG00000205259	98	52	102	38	92	140
ENSG00000115111	104	79	88	118	153	116
ENSG00000222529	877	1008	754	1005	455	704
ENSG00000152468	59	63	62	54	59	35
ENSG00000236348	111	122	165	191	129	159
ENSG00000143264	237	152	256	114	101	231
ENSG00000191953	32	26	21	20	15	28
ENSG00000149753	96	67	92	57	100	85
ENSG00000193725	13745	30583	33689	39298	44598	42948
ENSG00000193274	130	82	164	129	115	115
ENSG00000158498	23	12	17	31	47	16
ENSG00000215745	1	1	2	0	2	2
ENSG00000207032	1176	1013	836	1093	932	718
ENSG00000199799	35	75	45	60	79	69
ENSG00000210719	40	28	57	46	36	46
ENSG00000205158	21687	22619	17431	24674	19602	11605
ENSG00000160043	2837	1364	3352	2223	2050	1912
ENSG00000230046	1	12	0	3	8	3
ENSG00000227573	47	61	31	61	53	51
ENSG00000162550	1082	1848	972	824	1349	1229
ENSG00000200309	788	718	635	1114	619	704
ENSG00000210775	12	27	18	17	1	13
ENSG00000247652	3423	2493	3511	6092	2456	3609
ENSG00000171400	3183	4806	4575	5814	5824	3709
ENSG00000207952	11	15	13	19	21	16
ENSG00000126690	2	8	2	4	3	5
ENSG00000108065	8	7	12	8	17	5
ENSG00000136814	566	736	637	636	438	322
ENSG00000178254	858	930	305	1948	956	1051
ENSG00000136331	116	155	178	218	160	159
ENSG00000155247	38	45	36	33	42	54
ENSG00000222668	83	135	119	136	147	174
ENSG00000179913	334	522	384	607	578	318
ENSG00000101042	13	14	4	23	12	20
ENSG00000127410	2	1	5	8	6	8
ENSG00000208281	94	118	71	88	80	142
ENSG00000107344	2068	1746	1955	1725	2422	2081
ENSG00000234776	246	280	293	229	102	189
ENSG00000120875	103	183	267	324	245	270
ENSG00000241004	32	43	24	36	36	38
ENSG00000209334	1096	803	903	714	1265	1081
ENSG00000181496	4	3	3	4	5	6
ENSG00000214283	82	185	133	85	148	103
ENSG00000160521	34	49	24	53	34	38
ENSG00000218378	74	109	100	175	119	70
ENSG00000184838	13	24	16	2	25	23
ENSG00000127915	1318	588	293	613	577	333
ENSG00000136262	166	115	73	67	72	92
ENSG00000186125	34	50	63	61	40	40
ENSG00000206534	638	258	418	429	235	403
ENSG00000161666	100	229	147	150	93	156
ENSG00000101926	77	32	40	49	28	88
ENSG00000242250	63	57	87	57	57	41
ENSG00000177319	368	750	442	875	185	813
ENSG00000225325	15	7	33	21	16	16
ENSG00000127502	59	110	99	104	58	118
ENSG00000178390	70	99	58	119	63	61
ENSG00000140585	281	208	232	326	187	281
ENSG00000225446	45	89	122	65	132	109
ENSG00000141538	11950	11574	7793	8624	12386	13282
ENSG00000236539	5	7	3	9	1	3
ENSG00000187617	432	293	587	223	290	324
ENSG00000177229	85	139	229	119	91	100
ENSG00000193217	723	1124	1268	1179	656	1571
ENSG00000153932	4	8	6	7	9	5
ENSG00000156532	677	1088	2810	1054	972	1642
ENSG00000246785	15	7	11	6	3	15
ENSG00000174527	636	528	499	402	428	309
ENSG00000131963	386	453	339	476	200	379
ENSG00000101464	128	165	165	261	127	109
ENSG00000142447	35	43	36	30	20	41
ENSG00000151985	33	34	16	59	30	12
ENSG00000159048	121	57	132	155	76	129
ENSG00000116081	34	23	48	51	22	24
ENSG00000137937	4	4	1	3	4	2
ENSG00000247631	2	4	4	6	5	1
ENSG00000150469	561	344	669	1041	854	484
ENSG00000166740	1039	543	657	1017	1154	766
ENSG00000113429	559	169	214	472	97	260
ENSG00000116161	131	200	202	129	152	234
ENSG00000150157	287	201	138	373	335	227
ENSG00000107103	528	275	354	360	267	195
ENSG00000221510	187	240	132	163	247	205
ENSG00000225586	24	24	31	27	16	23
ENSG00000235705	40	46	24	74	28	52
ENSG00000115986	12	6	18	11	11	19
ENSG00000244018	289	224	210	126	139	144
ENSG00000215291	9	21	17	28	17	10
ENSG00000204103	82	67	127	165	106	154
ENSG00000228953	2369	1491	1531	1868	753	1522
ENSG00000217507	64	53	47	48	90	72
ENSG00000170925	549	1022	860	791	650	898
ENSG00000166654	3178	2159	2862	4165	3526	2090
ENSG00000100155	1	3	1	2	7	0
ENSG00000172693	9	8	8	12	6	7
ENSG00000145645	476	286	456	282	264	205
ENSG00000235742	40	39	46	24	39	15
ENSG00000171030	312	502	319	270	550	301
ENSG00000103233	695	578	637	617	667	404
ENSG00000175618	42	43	57	93	40	56
ENSG00000142902	850	764	1100	473	589	603
ENSG00000237376	2962	4319	3841	5452	5059	3492
ENSG00000235197	637	624	1208	618	770	757
ENSG00000203447	22	33	17	18	20	20
ENSG00000205446	109	97	86	107	129	113
ENSG00000130795	27	63	55	28	83	45
ENSG00000168717	2868	2718	2615	1436	2267	3240
ENSG00000110638	100	111	71	159	50	75
ENSG00000104494	40	26	37	21	21	43
ENSG00000221833	257	132	88	138	94	253
ENSG00000239506	260	703	324	450	375	363
ENSG00000154742	73	83	87	76	91	54
ENSG00000232156	159	113	164	106	260	130
ENSG00000123046	92	77	119	174	92	162
ENSG00000111981	554	882	459	892	672	840
ENSG00000207062	632	1223	1227	1837	681	1601
ENSG00000186433	439	359	162	184	289	361
ENSG00000171364	63	76	52	50	48	83
ENSG00000228170	388	287	245	431	301	440
ENSG00000144191	56	33	24	27	29	28
ENSG00000175027	1190	1246	1231	1450	765	1148
ENSG00000155794	351	196	292	319	197	364
ENSG00000143226	217	241	256	255	232	128
ENSG00000176308	4	0	3	3	1	2
ENSG00000192708	11230	15146	10903	17217	7674	15688
ENSG00000110296	2820	1478	2660	1868	2325	1975
ENSG00000187704	1154	825	2077	1698	628	1113
ENSG00000184484	157	285	154	206	278	200
ENSG00000203371	724	372	637	566	332	479
ENSG00000130106	54779	30376	49508	50589	30155	38345
ENSG00000159616	41	36	69	44	65	24
ENSG00000228399	854	675	607	704	1026	605
ENSG00000141677	462	325	700	802	535	291
ENSG00000178183	204	186	249	120	200	223
ENSG00000219332	491	173	244	264	177	266
ENSG00000243818	28	14	11	26	28	18
ENSG00000173636	1165	754	322	324	733	315
ENSG00000170908	20	9	14	11	6	11
ENSG00000199887	8612	6905	7867	5114	6607	5270
ENSG00000123729	707	881	1026	606	691	672
ENSG00000173050	61	28	35	48	39	23
ENSG00000198732	3	2	4	2	0	0
ENSG00000169991	273	229	146	180	235	405
ENSG00000145640	551	698	563	376	292	273
ENSG00000201362	5	8	25	23	9	22
ENSG00000134163	5592	6572	1875	5615	3807	4956
ENSG00000185788	91	455	380	199	220	250
ENSG00000159036	65	102	49	103	47	100
ENSG00000147381	5	9	7	19	6	15
ENSG00000117548	83	148	136	87	170	256
ENSG00000156833	93	119	96	81	113	163
ENSG00000184286	669	358	347	851	678	479
ENSG00000213320	1616	882	1901	683	1012	1918
ENSG00000156422	167	151	215	133	174	102
ENSG00000208424	451	362	527	706	590	327
ENSG00000236052	2309	2686	3506	2837	2849	3533
ENSG00000112666	1090	658	790	938	615	363
ENSG00000203078	83	140	115	101	90	114
ENSG00000232317	470	518	302	466	614	931
ENSG00000104354	51	94	59	61	47	79
ENSG00000197895	510	322	490	383	272	560
ENSG00000241169	162	290	174	135	130	205
ENSG00000162942	29	7	24	12	15	18
ENSG00000169968	345	832	324	366	340	583
ENSG00000113489	176	269	236	196	152	181
ENSG00000164200	585	639	698	578	689	452
ENSG00000124940	8	7	13	17	22	11
ENSG00000235934	2106	1319	660	988	2022	1248
ENSG00000192854	1777	2231	1756	1464	883	749
ENSG00000164256	84	117	57	34	109	46
ENSG00000153888	233	172	86	235	96	114
ENSG00000151497	199	278	176	224	231	152
ENSG00000141798	198	245	215	100	119	243
ENSG00000213547	741	565	579	861	859	558
ENSG00000224046	32	62	42	54	19	50
ENSG00000210937	23	11	20	17	11	18
ENSG00000170197	88	124	119	175	93	77
ENSG00000228586	6352	7418	2441	5010	12732	7904
ENSG00000230744	77	159	97	108	56	86
ENSG00000152823	16	27	16	19	38	19
ENSG00000212979	21	42	40	40	21	17
ENSG00000243065	310	162	181	180	233	456
ENSG00000205830	1488	1138	1959	812	1705	2406
ENSG00000230663	26	41	24	25	20	31
ENSG00000190989	248	447	279	236	192	179
ENSG00000153914	306	185	171	329	217	235
ENSG00000201194	434	432	166	369	652	421
ENSG00000183345	154	150	262	257	269	207
ENSG00000232375	989	2197	2095	1345	1426	1704
ENSG00000244832	485	899	724	629	674	660
ENSG00000189039	40	52	61	39	51	30
ENSG00000227926	15226	16150	12283	24086	12014	23528
ENSG00000222070	6	9	9	9	9	11
ENSG00000135088	8	3	22	7	7	15
ENSG00000172716	1141	998	972	761	825	964
ENSG00000157474	147	385	373	145	114	423
ENSG00000172047	73	94	96	76	123	67
ENSG00000167124	265	208	282	423	251	209
ENSG00000207296	752	476	362	692	727	519
ENSG00000217102	78	53	74	51	70	39
ENSG00000175331	21	54	29	59	42	50
ENSG00000132535	27	15	27	21	26	36
ENSG00000207512	37	36	34	37	10	31
ENSG00000136714	21	16	22	36	31	51
ENSG00000140018	1280	2180	1707	1294	1336	1828
ENSG00000126654	268	295	228	172	200	159
ENSG00000102360	579	340	199	665	695	519
ENSG00000135215	39	51	28	48	63	23
ENSG00000200452	1677	2026	995	1152	1351	2097
ENSG00000223680	11	9	4	7	2	7
ENSG00000144773	543	362	618	462	512	362
ENSG00000202729	688	740	484	411	740	640
ENSG00000122330	58	35	37	56	59	41
ENSG00000126289	25	18	17	12	23	16
ENSG00000196297	381	372	290	468	409	242
ENSG00000176195	27	43	29	59	36	51
ENSG00000236133	22	20	26	22	43	30
ENSG00000235231	223	135	108	167	147	132
ENSG00000132828	27	14	13	14	17	9
ENSG00000217225	105	164	143	123	183	83
ENSG00000219692	13826	4020	7733	6891	11486	7966
ENSG00000231262	76	46	68	71	64	100
ENSG00000180667	618	1396	590	492	891	1296
ENSG00000137621	21	19	10	15	31	20
ENSG00000212977	131	79	259	236	187	192
ENSG00000225641	85	49	76	46	96	43
ENSG00000234003	141	138	171	144	96	144
ENSG00000101719	389	511	633	1013	593	1014
ENSG00000158144	8444	13319	9932	10503	9170	8377
ENSG00000121547	85	91	100	100	103	117
ENSG00000239179	1793	1364	1217	2076	1970	3469
ENSG00000151429	522	218	463	338	371	277
ENSG00000135177	969	460	466	406	707	441
ENSG00000165564	29	75	41	73	12	105
ENSG00000129065	35	16	15	51	30	48
ENSG00000223651	88	46	65	101	226	129
ENSG00000191846	41	19	51	33	26	23
ENSG00000245497	190	94	159	84	90	154
ENSG00000211065	13	20	19	12	16	11
ENSG00000186991	125	155	128	181	45	141
ENSG00000207674	157	198	115	149	196	277
ENSG00000207428	3763	6004	7726	3908	3778	11883
ENSG00000186948	3476	5560	7654	5774	4715	4358
ENSG00000218251	323	405	352	289	480	316
ENSG00000113744	56	55	41	33	63	51
ENSG00000171674	433	324	592	685	424	515
ENSG00000184656	512	1044	1411	500	1114	992
ENSG00000202531	134	54	92	66	141	107
ENSG00000222127	21	10	25	39	28	20
ENSG00000222016	4	3	3	1	2	1
ENSG00000230774	75	179	102	126	114	210
ENSG00000147600	8038	5837	8108	6345	6481	12391
ENSG00000120528	68	138	140	122	105	161
ENSG00000214851	318	277	428	306	248	115
ENSG00000223936	497	239	387	443	141	479
ENSG00000222208	360	333	315	418	474	270
ENSG00000239940	698	568	509	830	775	919
ENSG00000248439	3	1	2	3	0	2
ENSG00000182707	96	106	99	131	58	63
ENSG00000122579	532	329	362	431	372	344
ENSG00000202743	96	100	108	74	186	137
ENSG00000149941	1722	1803	1728	2476	1769	1505
ENSG00000116701	89	104	42	80	88	106
ENSG00000108917	552	696	320	1002	1234	1400
ENSG00000129295	4324	5954	4185	1969	9137	6173
ENSG00000211818	121	108	104	57	62	123
ENSG00000162430	141	278	207	131	189	254
ENSG00000177969	139	54	85	98	111	94
ENSG00000152801	1296	670	683	526	413	765
ENSG00000170578	3	0	0	4	1	1
ENSG00000154305	4	11	12	5	10	8
ENSG00000228029	92	90	79	112	101	89
ENSG00000159450	829	789	1218	735	993	552
ENSG00000173533	347	511	238	377	533	601
ENSG00000176337	17	29	44	28	35	26
ENSG00000140810	3272	4287	2794	3607	2825	2331
ENSG00000121000	185	142	168	270	281	156
ENSG00000106763	41	42	46	66	31	42
ENSG00000222545	411	538	247	336	481	220
ENSG00000112062	1927	2751	2556	2948	2558	2681
ENSG00000156093	100	154	138	103	161	144
ENSG00000164998	6	4	9	12	13	7
ENSG00000119659	40	83	45	43	46	62
ENSG00000189445	227	179	148	110	243	156
ENSG00000125629	1556	1213	1181	552	1531	903
ENSG00000202599	33	22	15	31	29	10
ENSG00000212125	247	249	209	502	279	206
ENSG00000106183	15	8	4	15	19	19
ENSG00000227618	172	189	105	174	164	120
ENSG00000198590	13	15	12	4	8	6
ENSG00000218715	73	54	59	80	43	83
ENSG00000204369	4	2	7	3	4	7
ENSG00000219648	23	13	17	13	12	30
ENSG00000192496	7	5	16	7	6	2
ENSG00000211513	3	3	3	7	4	1
ENSG00000147312	1609	1577	1848	1567	2937	1917
ENSG00000211485	1260	1941	1115	966	1908	888
ENSG00000115469	225	460	283	550	336	719
ENSG00000122937	70	105	38	46	69	43
