gene_id	SRR493366	SRR493367	SRR493368	SRR493369	SRR493370	SRR493371
ENSG00000178553	1278	1609	979	1746	1252	1132
ENSG00000201642	18	46	16	26	24	20
ENSG00000245308	1436	2320	782	1327	370	2754
ENSG00000241443	212	167	245	230	246	184
ENSG00000210633	516	932	950	545	1009	769
ENSG00000117671	6982	12831	5217	4728	5063	3877
ENSG00000144679	150	82	96	143	179	173
ENSG00000220376	12	11	6	12	16	21
ENSG00000108775	102	97	74	146	119	111
ENSG00000196034	11	6	3	7	7	11
ENSG00000115729	33	12	34	14	12	23
ENSG00000118556	20	15	20	17	32	42
ENSG00000115176	50	44	72	55	11	25
ENSG00000220348	1842	1666	1958	2063	936	1982
ENSG00000177042	425	543	569	585	594	462
ENSG00000137655	19	27	12	22	20	25
ENSG00000100715	1075	1250	1162	1345	1533	1666
ENSG00000137766	7	6	2	3	11	2
ENSG00000172518	53	42	28	48	48	59
ENSG00000198567	87	158	64	77	83	42
ENSG00000105231	1251	629	1123	1342	1764	1086
ENSG00000115701	502	577	492	383	487	580
ENSG00000173578	231	300	400	269	226	339
ENSG00000153214	1508	1613	2290	1526	1984	1642
ENSG00000147343	275	392	256	439	524	287
ENSG00000141649	2074	1922	2788	1790	2370	2676
ENSG00000170603	36	31	20	13	14	17
ENSG00000178195	3	4	5	4	8	4
ENSG00000238811	39	66	54	50	48	65
ENSG00000207458	1223	679	1308	662	616	435
ENSG00000151655	130	299	267	218	255	190
ENSG00000206998	1025	835	660	851	658	850
ENSG00000239665	627	432	368	775	701	448
ENSG00000126562	277	447	352	455	275	177
ENSG00000100143	474	898	545	721	800	415
ENSG00000246461	26	31	42	35	32	25
ENSG00000154527	544	748	1123	1371	782	593
ENSG00000135688	16	22	12	26	17	21
ENSG00000132457	81	73	160	144	119	117
ENSG00000150667	7	8	3	7	3	6
ENSG00000236293	274	239	266	436	388	391
ENSG00000125670	8	5	2	7	10	6
ENSG00000206425	1004	2191	2934	1975	1108	3069
ENSG00000221715	8	8	25	11	12	18
ENSG00000180064	184	256	239	250	181	236
ENSG00000154863	66	68	66	62	84	116
ENSG00000244166	25	15	28	16	25	17
ENSG00000131524	3467	1019	1716	2114	832	1158
ENSG00000175580	64	69	93	47	46	29
ENSG00000117666	1555	3110	1999	3247	1969	2603
ENSG00000109003	24	13	9	23	16	5
ENSG00000144166	13	31	29	34	28	29
ENSG00000131523	2	2	4	2	4	2
ENSG00000132350	458	567	506	398	543	317
ENSG00000111163	816	1014	1288	1188	891	594
ENSG00000120849	278	302	264	279	176	72
ENSG00000107721	56	77	106	110	90	65
ENSG00000192766	18	33	19	21	24	41
ENSG00000178954	14772	11653	11733	23069	10616	12061
ENSG00000139331	678	386	312	557	369	669
ENSG00000137590	4	3	1	4	2	4
ENSG00000185113	117	81	54	64	33	54
ENSG00000106379	1	2	1	1	1	2
ENSG00000233127	2054	2874	3048	2639	2985	2826
ENSG00000243744	6063	6760	4582	6287	4981	9654
ENSG00000148453	2271	2651	1504	2197	2629	3406
ENSG00000132519	89	215	77	97	195	152
ENSG00000205824	24	58	27	39	39	45
ENSG00000180680	9	9	8	9	9	5
ENSG00000224582	500	353	387	322	687	470
ENSG00000225537	20	30	27	34	35	32
ENSG00000107077	39	75	75	42	59	67
ENSG00000154507	38	29	50	55	42	18
ENSG00000148521	39	66	59	74	89	59
ENSG00000169252	1381	440	1211	690	782	977
ENSG00000125354	2841	4295	4279	2409	4317	4289
ENSG00000202717	141	124	104	106	159	108
ENSG00000219564	181	150	147	121	110	165
ENSG00000182682	18	8	10	19	8	16
ENSG00000132842	11	8	8	7	14	7
ENSG00000126573	23	19	16	17	24	25
ENSG00000161047	643	543	1395	1057	745	489
ENSG00000102951	228	189	164	193	171	367
ENSG00000107623	759	584	1459	1336	653	650
ENSG00000130766	535	566	591	163	257	229
ENSG00000107581	58	88	150	86	100	48
ENSG00000235825	2	6	12	11	9	9
ENSG00000185844	98	53	88	67	122	84
ENSG00000236738	11	5	9	13	8	4
ENSG00000244890	4213	8276	7032	7166	8712	9588
ENSG00000130415	489	272	691	167	243	447
ENSG00000234609	75	40	53	63	85	59
ENSG00000229569	14005	23347	16243	6563	12708	7482
ENSG00000100927	70	44	42	59	98	71
ENSG00000141705	449	583	462	462	360	206
ENSG00000227125	115	110	129	60	89	131
ENSG00000184689	349	220	298	200	140	180
ENSG00000108607	94	138	97	106	44	79
ENSG00000158950	275	254	320	679	367	282
ENSG00000115509	1785	2699	2163	3051	2683	1548
ENSG00000105660	9	19	8	12	6	8
ENSG00000196082	1	0	2	0	4	3
ENSG00000209907	1124	1689	2174	2677	1417	1869
ENSG00000247874	133	323	94	239	184	156
ENSG00000243646	1089	434	833	899	1103	801
ENSG00000180882	269	86	189	86	93	33
ENSG00000175522	3910	3566	2188	3685	3035	3248
ENSG00000242096	6711	5936	7713	5046	3324	3503
ENSG00000141400	16	10	13	10	18	12
ENSG00000190934	628	580	264	773	776	515
ENSG00000198146	32	64	22	44	30	34
ENSG00000139749	1	6	3	1	9	7
ENSG00000146564	34	87	65	87	49	57
ENSG00000155341	321	474	414	545	429	289
ENSG00000148166	7	9	6	9	7	7
ENSG00000209229	7	17	9	13	9	6
ENSG00000216089	1203	997	1021	1687	1949	2142
ENSG00000192004	136	179	297	157	188	125
ENSG00000119429	479	548	298	412	306	215
ENSG00000105024	9	13	9	13	24	8
ENSG00000221345	42	30	42	33	40	36
ENSG00000109315	138	123	240	213	147	233
ENSG00000131489	360	229	261	196	135	200
ENSG00000241880	117	158	167	171	206	217
ENSG00000192656	1951	3648	3834	3275	3062	4086
ENSG00000227980	231	156	155	201	133	246
ENSG00000116328	4	5	1	5	4	6
ENSG00000248468	23	9	14	5	22	22
ENSG00000231957	184	73	135	98	115	116
ENSG00000221648	936	1163	2244	1772	3003	2510
ENSG00000237059	31	25	31	20	19	20
ENSG00000188175	53	60	39	48	48	69
ENSG00000219913	80	93	105	139	108	128
ENSG00000136581	42	35	44	40	43	35
ENSG00000212381	14	18	27	22	19	31
ENSG00000183166	38	140	65	60	48	53
ENSG00000124855	467	654	973	856	743	976
ENSG00000155714	346	304	168	350	408	302
ENSG00000109215	90	56	66	58	89	42
ENSG00000205094	233	368	527	222	192	189
ENSG00000180411	7	17	6	17	11	12
ENSG00000189021	673	741	738	1090	755	688
ENSG00000207074	295	436	256	499	699	394
ENSG00000153223	255	181	123	200	117	177
ENSG00000105160	3	4	6	3	1	3
ENSG00000216415	13803	8799	10708	9783	5370	7967
ENSG00000199046	0	2	2	4	1	4
ENSG00000129672	14	9	12	23	29	19
ENSG00000217782	32	26	40	16	14	13
ENSG00000246094	327	377	357	568	313	250
ENSG00000246231	6	7	3	4	6	2
ENSG00000244628	205	135	179	160	150	185
ENSG00000105038	106	126	105	80	150	87
ENSG00000117187	61	51	44	59	39	72
ENSG00000203892	492	501	790	504	993	500
ENSG00000223371	1279	2544	2384	1295	1982	1423
ENSG00000189240	195	240	326	155	234	372
ENSG00000171734	82	90	52	56	46	58
ENSG00000210273	2	3	2	5	1	1
ENSG00000248967	1712	1280	3746	2892	2275	3371
ENSG00000156438	86	85	103	54	35	32
ENSG00000149666	3	2	1	2	3	2
ENSG00000153505	150	58	165	143	220	110
ENSG00000211420	3453	5436	6214	1621	2369	1651
ENSG00000230864	87	71	105	103	29	78
ENSG00000126363	15	15	8	17	6	10
ENSG00000146417	14326	11168	11602	13524	14925	12632
ENSG00000207277	354	347	517	516	368	346
ENSG00000140850	327	169	149	149	296	265
ENSG00000135480	1280	798	749	594	1070	819
ENSG00000107785	1	3	1	2	1	2
ENSG00000118318	101	112	113	90	98	97
ENSG00000110518	109	85	99	55	50	72
ENSG00000184526	12141	15054	9367	10531	6433	12619
ENSG00000231595	14	32	25	10	58	24
ENSG00000178203	57	68	53	41	45	33
ENSG00000247832	8	7	9	12	7	11
ENSG00000209081	21	26	27	25	33	17
ENSG00000183313	101	106	57	71	69	58
ENSG00000122653	227	171	171	222	323	188
ENSG00000237999	105	179	130	67	60	66
ENSG00000205812	5524	5378	5774	7625	5667	4827
ENSG00000164402	247	327	352	339	602	308
ENSG00000229770	619	446	623	315	250	591
ENSG00000228063	3466	5158	2723	2515	1855	2206
ENSG00000168255	379	257	720	336	392	240
ENSG00000161768	89	23	30	37	49	29
ENSG00000186989	4	15	4	12	5	7
ENSG00000141082	326	253	200	411	424	327
ENSG00000228121	13	31	22	32	25	12
ENSG00000141878	1825	1271	1422	2064	1345	1971
ENSG00000222723	23	21	26	33	21	41
ENSG00000162584	2	3	0	0	0	0
ENSG00000124541	137	156	155	206	89	88
ENSG00000207076	1564	1476	1162	878	1278	852
ENSG00000208575	87	158	266	49	90	67
ENSG00000126170	235	134	80	173	168	256
ENSG00000115637	254	283	166	121	151	170
ENSG00000136479	5711	4490	5257	4208	5056	3029
ENSG00000240413	684	615	515	209	171	277
ENSG00000141604	247	330	213	92	124	134
ENSG00000125753	50	35	35	34	46	19
ENSG00000116416	1	1	4	2	7	5
ENSG00000224537	1306	1968	2749	2397	2834	2261
ENSG00000172450	965	1777	1534	1330	1722	1374
ENSG00000188424	11	19	13	12	8	13
ENSG00000112144	569	468	810	487	584	259
ENSG00000197063	149	132	241	187	366	305
ENSG00000143425	38	70	60	66	70	28
ENSG00000240967	60	81	51	65	32	82
ENSG00000149474	470	394	406	578	785	638
ENSG00000228156	10	18	10	4	10	11
ENSG00000204368	37	23	42	68	54	50
ENSG00000242808	106	54	108	98	87	116
ENSG00000109522	91	159	127	78	183	134
ENSG00000173223	65	72	46	103	33	66
ENSG00000133345	107	223	368	124	211	142
ENSG00000228040	184	541	230	456	276	352
ENSG00000234990	22	21	25	19	18	24
ENSG00000182340	108	133	73	110	148	199
ENSG00000115866	61	35	45	20	34	45
ENSG00000202462	2804	2464	2156	1376	3065	4654
ENSG00000151024	6	4	8	3	7	11
ENSG00000220230	58	109	69	88	109	59
ENSG00000124299	488	289	595	352	362	614
ENSG00000112829	53	47	54	18	55	59
ENSG00000141893	177	68	220	62	82	69
ENSG00000130406	37	20	43	25	30	27
ENSG00000178402	343	415	436	364	246	253
ENSG00000110089	11	4	7	13	15	8
ENSG00000226130	105	165	180	125	93	121
ENSG00000200019	124	114	78	100	70	87
ENSG00000120717	4	9	5	4	7	7
ENSG00000154376	623	729	406	159	276	180
ENSG00000153041	45	27	26	56	46	58
ENSG00000208948	385	590	540	212	258	191
ENSG00000146107	744	874	823	564	320	385
ENSG00000118496	272	201	243	223	421	301
ENSG00000153565	17	11	15	12	21	11
ENSG00000225855	239	325	152	237	269	157
ENSG00000136546	9	5	4	3	5	4
ENSG00000219382	31	37	21	29	25	15
ENSG00000172677	3261	2040	3166	6628	2881	4048
ENSG00000158904	140	89	58	103	149	82
ENSG00000220939	2284	4303	3236	2391	4266	3572
ENSG00000185446	38	83	74	132	77	25
ENSG00000167881	62	146	169	123	144	129
ENSG00000237680	17	19	19	12	12	20
ENSG00000242718	1217	1116	499	838	758	1179
ENSG00000109491	102	88	61	66	83	120
ENSG00000108112	636	1166	722	303	728	270
ENSG00000146504	266	333	277	324	315	305
ENSG00000202482	314	273	581	357	272	427
ENSG00000213376	349	275	288	189	235	207
ENSG00000170829	140	68	120	188	69	152
ENSG00000157349	142	172	109	143	178	79
ENSG00000221889	39	18	26	16	47	23
ENSG00000162284	4	1	2	3	0	1
ENSG00000171817	261	457	280	564	287	349
ENSG00000120515	8265	11310	8824	9627	12787	5659
ENSG00000110101	1486	1247	1105	2891	1369	1204
ENSG00000161699	13907	15388	13239	21931	12358	18089
ENSG00000122077	460	225	290	249	470	309
ENSG00000100366	16	12	8	27	21	15
ENSG00000177771	18	20	16	29	15	30
ENSG00000246378	897	853	1333	897	522	532
ENSG00000204225	182	299	384	226	279	183
ENSG00000174593	65	72	44	109	55	101
ENSG00000152350	985	597	423	522	655	488
ENSG00000129337	20	14	20	25	12	15
ENSG00000133856	486	297	427	384	283	559
ENSG00000193669	51	88	48	84	77	59
ENSG00000227820	179	296	318	217	348	103
ENSG00000175399	2595	1112	1977	1524	1229	1524
ENSG00000171203	90	101	142	104	147	103
ENSG00000217735	2883	1265	2265	1397	2687	1368
ENSG00000169398	1749	1235	1701	1868	1882	2386
ENSG00000233411	54	37	13	21	26	23
ENSG00000205407	20618	22374	13079	21268	6851	18833
ENSG00000138802	8	23	8	21	2	11
ENSG00000194808	259	83	81	97	140	139
ENSG00000171541	570	861	488	294	979	712
ENSG00000233665	0	4	1	0	0	3
ENSG00000246043	782	916	710	866	1342	1248
ENSG00000137476	1298	2742	1166	1335	1274	1817
ENSG00000197554	121	156	161	115	141	161
ENSG00000241803	269	210	385	260	270	229
ENSG00000103273	234	143	213	366	260	252
ENSG00000217071	109	76	79	103	106	213
ENSG00000110355	1432	1162	852	1228	2754	1262
ENSG00000199554	68	50	89	39	38	69
ENSG00000244948	91	101	131	133	180	48
ENSG00000161628	354	276	329	395	296	299
ENSG00000209054	742	1238	760	956	989	1446
ENSG00000204237	1612	1591	1164	752	996	1268
ENSG00000170754	7	2	5	5	6	12
ENSG00000161630	7	3	5	2	7	2
ENSG00000191953	81	139	69	145	111	57
ENSG00000172668	67	99	132	128	135	140
ENSG00000103100	26	15	19	24	12	14
ENSG00000196895	402	411	218	293	204	243
ENSG00000162830	1136	620	728	689	423	548
ENSG00000137201	379	454	365	455	586	521
ENSG00000193274	5525	5616	3496	3994	3102	5521
ENSG00000131374	17	9	38	29	20	19
ENSG00000185651	143	165	131	234	156	196
ENSG00000124516	5245	6319	4109	8839	10176	4959
ENSG00000202733	578	194	402	502	672	473
ENSG00000242695	8	14	14	10	13	7
ENSG00000210719	323	453	230	320	243	183
ENSG00000205158	1561	1806	1407	2014	1386	1686
ENSG00000162550	9193	9787	6979	11064	14846	11179
ENSG00000203967	570	1011	589	860	675	426
ENSG00000200309	1494	853	2047	1300	1861	2040
ENSG00000221766	19	22	12	8	7	15
ENSG00000242401	140	121	76	99	120	65
ENSG00000248457	2532	933	1663	1237	1287	1878
ENSG00000124109	43	37	21	14	18	13
ENSG00000214852	108	132	165	137	101	107
ENSG00000109694	3	1	3	3	5	2
ENSG00000124481	4777	7783	3082	1099	1992	3098
ENSG00000233413	47	91	81	180	82	52
ENSG00000180760	522	542	489	292	673	375
ENSG00000169532	4	4	4	2	10	16
ENSG00000222761	13	13	6	16	13	7
ENSG00000186098	12269	12987	18986	8552	4517	2676
ENSG00000223484	88	53	40	47	69	71
ENSG00000145131	130	114	117	43	40	45
ENSG00000133137	295	308	254	391	375	397
ENSG00000178254	416	216	353	668	552	438
ENSG00000117682	2	4	2	8	2	2
ENSG00000174489	11	13	13	12	18	16
ENSG00000152583	142	117	121	244	222	162
ENSG00000235002	179	118	86	124	259	185
ENSG00000228662	183	332	441	384	442	140
ENSG00000206556	64	70	68	51	75	42
ENSG00000141541	129	67	54	79	79	50
ENSG00000157700	154	174	442	133	186	262
ENSG00000235761	31	48	46	31	19	44
ENSG00000100421	26	38	13	20	22	32
ENSG00000105065	28	12	53	51	48	91
ENSG00000196161	148	137	118	167	145	150
ENSG00000201927	74	110	46	98	152	148
ENSG00000194670	43	47	23	59	53	74
ENSG00000119914	97	96	120	55	63	66
ENSG00000138241	240	199	298	77	138	145
ENSG00000221243	291	140	245	526	627	314
ENSG00000218378	194	364	112	265	455	232
ENSG00000158314	6	3	12	10	16	13
ENSG00000156536	1712	930	735	1582	1518	968
ENSG00000173813	6	2	7	4	7	12
ENSG00000226762	236	403	472	526	446	555
ENSG00000119684	45	45	28	71	34	56
ENSG00000226094	334	596	481	489	316	196
ENSG00000229847	1219	898	1564	994	1891	1233
ENSG00000117062	1	11	2	9	3	4
ENSG00000187360	355	476	457	241	309	411
ENSG00000235892	660	713	494	181	182	239
ENSG00000224758	59	49	66	30	47	45
ENSG00000130787	267	242	303	652	403	541
ENSG00000171995	103	64	43	38	27	58
ENSG00000141538	113	269	223	197	119	162
ENSG00000160995	22	15	10	23	15	11
ENSG00000189570	1231	637	545	855	844	855
ENSG00000105332	280	525	821	360	607	536
ENSG00000174045	851	674	528	649	508	545
ENSG00000236539	57	28	30	39	40	25
ENSG00000122205	12258	3948	5546	5688	4127	4068
ENSG00000142758	6873	9543	3827	5151	13128	6976
ENSG00000210972	150	99	161	74	84	132
ENSG00000235270	150	78	78	78	44	67
ENSG00000248013	61	62	48	66	30	38
ENSG00000143648	396	760	825	405	641	971
ENSG00000214666	1724	1339	1159	871	665	968
ENSG00000131963	41	22	42	23	30	28
ENSG00000142447	3	1	4	2	5	2
ENSG00000179373	448	212	100	506	241	358
ENSG00000173412	147	108	62	84	92	96
ENSG00000144368	132	234	513	249	104	248
ENSG00000232903	351	474	415	518	349	430
ENSG00000166740	26	12	16	36	15	7
ENSG00000103950	114	165	90	99	121	191
ENSG00000191101	64	123	107	48	71	70
ENSG00000131225	424	411	461	349	234	186
ENSG00000213677	2637	1600	1676	1052	1130	1854
ENSG00000217498	242	134	142	125	114	186
ENSG00000213222	34	32	31	42	22	27
ENSG00000185723	2549	1736	1521	1838	2172	1184
ENSG00000110060	610	395	342	437	773	822
ENSG00000179782	155	102	107	170	53	83
ENSG00000126782	3	2	3	1	3	5
ENSG00000150511	21	21	30	15	44	22
ENSG00000128156	197	152	247	157	175	196
ENSG00000155258	510	571	403	426	895	652
ENSG00000216988	22	21	37	48	55	64
ENSG00000201476	418	220	278	559	315	251
ENSG00000188835	51	33	58	28	52	37
ENSG00000100155	58	65	52	21	72	49
ENSG00000112108	569	413	352	553	436	288
ENSG00000178017	105	44	71	64	69	52
ENSG00000146858	285	207	153	220	188	174
ENSG00000235742	1396	927	1089	879	358	992
ENSG00000135838	1038	535	920	1040	2344	602
ENSG00000171030	26	41	47	53	53	34
ENSG00000176984	68	69	47	77	127	143
ENSG00000221534	15	25	19	17	10	14
ENSG00000165094	7	10	10	10	8	14
ENSG00000246909	354	294	246	423	225	217
ENSG00000177300	64	25	46	35	53	51
ENSG00000217996	3	3	1	6	8	0
ENSG00000166678	256	397	655	212	416	340
ENSG00000188795	15	31	24	18	24	29
ENSG00000145414	71	52	101	79	90	128
ENSG00000174384	488	286	164	311	293	438
ENSG00000216335	314	234	379	182	387	297
ENSG00000181665	81	95	85	144	126	101
ENSG00000245692	11	5	2	1	3	1
ENSG00000217515	564	558	461	477	228	268
ENSG00000242705	42	59	33	56	54	31
ENSG00000243445	9	10	8	6	14	5
ENSG00000105966	0	3	0	1	0	1
ENSG00000231791	3235	2348	1711	1594	2994	937
ENSG00000187704	142	150	148	295	112	183
ENSG00000159479	162	104	98	122	197	139
ENSG00000147782	590	784	2179	701	578	307
ENSG00000160486	126	150	105	70	58	151
ENSG00000113063	7	7	0	11	5	5
ENSG00000247405	568	802	632	349	427	509
ENSG00000240813	1232	805	1944	1122	690	956
ENSG00000179803	507	566	426	194	357	245
ENSG00000141677	3409	2781	1305	2993	2507	2603
ENSG00000174799	13101	5328	4837	7141	5716	8274
ENSG00000235968	32	20	47	39	29	19
ENSG00000138063	49	48	64	121	51	28
ENSG00000102687	523	965	849	908	1033	733
ENSG00000183656	198	182	152	158	162	293
ENSG00000108912	257	181	176	149	196	169
ENSG00000137210	839	812	414	872	759	959
ENSG00000219023	697	484	507	487	1010	410
ENSG00000103013	52	64	49	47	67	59
ENSG00000212141	125	189	177	167	191	191
ENSG00000121888	45	33	39	34	36	50
ENSG00000201473	83	113	87	139	89	88
ENSG00000138698	10	32	17	11	27	19
ENSG00000120782	5	10	3	2	3	3
ENSG00000237531	72	52	21	64	56	92
ENSG00000193122	19	56	51	39	44	27
ENSG00000216720	1354	1080	694	706	690	615
ENSG00000112723	4656	2628	3740	3388	3158	3980
ENSG00000125590	208	102	178	182	191	97
ENSG00000134264	458	399	235	272	292	399
ENSG00000165113	55	61	135	39	40	48
ENSG00000169776	17	14	12	14	27	42
ENSG00000205378	98	84	57	109	59	63
ENSG00000159355	114	92	70	110	78	79
ENSG00000116191	340	161	201	274	155	173
ENSG00000182425	290	165	248	230	138	98
ENSG00000127785	7249	3256	4530	6889	3428	3056
ENSG00000238801	157	95	107	61	107	133
ENSG00000135857	4	8	3	4	4	3
ENSG00000238158	282	205	143	127	179	217
ENSG00000147895	38	59	40	48	62	40
ENSG00000134191	115	237	130	201	203	76
ENSG00000157138	817	975	1199	1775	1268	1087
ENSG00000108760	45	22	41	35	18	32
ENSG00000212069	129	158	96	112	82	97
ENSG00000156639	435	444	426	420	444	552
ENSG00000137437	16	20	22	9	29	26
ENSG00000164200	234	435	167	184	188	204
ENSG00000235934	1366	980	848	517	429	320
ENSG00000132217	720	353	543	1323	693	792
ENSG00000134279	1640	914	1349	1049	1598	827
ENSG00000110284	344	404	456	859	278	584
ENSG00000183524	287	108	379	280	233	378
ENSG00000142684	8	5	8	10	7	5
ENSG00000139751	2	1	0	3	0	0
ENSG00000159994	17	23	24	19	13	15
ENSG00000193837	2525	2204	2388	2785	1989	2037
ENSG00000122057	260	182	189	163	287	257
ENSG00000215550	2	0	0	4	1	4
ENSG00000139561	31	66	63	59	63	61
ENSG00000205830	306	302	492	412	166	273
ENSG00000246085	3	5	5	5	2	2
ENSG00000138203	426	737	425	467	531	402
ENSG00000156400	48	28	30	18	14	8
ENSG00000162032	2686	3527	1731	970	1332	679
ENSG00000101180	123	102	186	51	97	250
ENSG00000132753	109332	122595	125942	37452	57395	67834
ENSG00000215072	8	8	12	11	9	9
ENSG00000149927	260	203	128	195	259	381
ENSG00000242947	8	5	3	6	5	10
ENSG00000132535	1642	3528	3450	2703	1540	1553
ENSG00000161194	295	172	190	124	145	158
ENSG00000157816	1348	1093	1135	1145	523	782
ENSG00000110245	145	205	160	120	258	142
ENSG00000196751	16	12	9	12	16	9
ENSG00000158762	29	17	54	27	40	32
ENSG00000115650	12	19	13	18	5	12
ENSG00000150901	11	30	31	15	21	9
ENSG00000168467	266	237	488	187	262	191
ENSG00000116566	937	505	822	1276	1091	917
ENSG00000235298	597	709	833	551	620	773
ENSG00000109656	482	597	277	235	294	489
ENSG00000149206	100	60	52	33	34	36
ENSG00000161027	306	369	363	384	606	234
ENSG00000181637	40	23	24	25	28	27
ENSG00000147678	530	519	353	259	90	106
ENSG00000233718	1257	1256	1146	702	743	520
ENSG00000179386	159	85	105	101	86	131
ENSG00000195373	55	49	103	93	66	36
ENSG00000215587	54	49	64	69	55	87
ENSG00000105586	552	615	392	824	916	715
ENSG00000241199	106	39	119	40	102	54
ENSG00000236016	3	3	12	8	14	7
ENSG00000108307	62	76	107	60	71	44
ENSG00000242944	11	19	24	14	17	19
ENSG00000237964	4671	3019	3189	1807	2546	2577
ENSG00000128479	67	161	148	157	97	92
ENSG00000205140	10	5	7	5	14	3
ENSG00000150957	226	205	311	167	126	137
ENSG00000123440	926	1644	629	477	648	946
ENSG00000167167	306	458	256	246	300	195
ENSG00000242426	187	297	80	62	108	58
ENSG00000211860	199	281	158	244	259	320
ENSG00000227948	276	134	135	290	233	267
ENSG00000166116	1143	1202	850	1159	843	1184
ENSG00000156537	447	328	373	388	352	386
ENSG00000208555	12087	14170	7782	17723	15841	8781
ENSG00000207428	96	110	117	126	69	109
ENSG00000249846	1790	3089	3459	4726	3464	2208
ENSG00000108610	233	138	175	181	277	168
ENSG00000200678	8	14	0	5	8	2
ENSG00000154229	12	14	9	18	8	13
ENSG00000178766	6	3	0	0	3	8
ENSG00000134842	10	4	1	4	3	6
ENSG00000209469	1152	1415	1474	414	2685	2174
ENSG00000199829	33	47	89	42	24	48
ENSG00000148532	1044	1922	588	703	211	871
ENSG00000223936	16	21	28	28	39	8
ENSG00000104687	254	164	355	201	171	122
ENSG00000108136	11	21	12	27	10	10
ENSG00000112015	1395	1058	400	577	1195	492
ENSG00000248439	41	111	70	83	115	86
ENSG00000227047	77	54	34	93	85	52
ENSG00000140953	128	98	87	118	101	62
ENSG00000122579	18157	14691	10725	8676	14334	9627
ENSG00000236160	713	690	439	299	477	511
ENSG00000170110	2123	1634	3144	1128	511	403
ENSG00000165808	20	11	12	8	11	16
ENSG00000222245	47	55	42	46	42	49
ENSG00000171235	187	246	331	289	439	350
ENSG00000139097	4	4	0	1	1	8
ENSG00000186798	2220	1548	1877	1549	2100	1879
ENSG00000135854	198	339	198	204	255	185
ENSG00000112986	148	229	105	91	50	225
ENSG00000173812	93	48	64	132	90	120
ENSG00000128942	119	97	83	59	40	70
ENSG00000194549	47	43	46	48	80	65
ENSG00000230528	2013	2614	2625	1328	1524	1365
ENSG00000232687	803	459	475	580	523	411
ENSG00000223714	1359	1616	1397	1918	2180	1173
ENSG00000184266	117	103	80	76	145	58
ENSG00000207823	31	21	26	21	31	20
ENSG00000236860	2980	2289	2229	2739	3123	1801
ENSG00000231792	19	12	13	13	7	11
ENSG00000210063	53	35	60	41	64	53
ENSG00000146270	861	432	761	627	620	808
ENSG00000107610	1194	1103	1608	1283	2229	1150
ENSG00000110028	19	5	8	12	8	7
ENSG00000174476	53	80	107	97	43	100
ENSG00000220312	120	121	87	222	168	112
ENSG00000129140	102	110	87	112	98	83
ENSG00000182856	25	32	24	27	26	17
ENSG00000187931	659	527	445	324	864	527
ENSG00000246061	22	22	42	48	68	45
ENSG00000137143	102	121	127	79	88	50
ENSG00000109207	1	0	1	4	1	3
ENSG00000238587	214	207	205	152	98	80
ENSG00000151224	13	6	13	1	3	6
ENSG00000137968	853	535	383	723	755	893
ENSG00000206211	409	408	334	383	238	407
ENSG00000118759	51	57	75	64	39	73
ENSG00000165959	153	183	154	261	276	371
ENSG00000226226	216	169	108	306	159	338
ENSG00000204625	61	111	144	135	115	118
ENSG00000197937	347	332	344	226	226	495
ENSG00000198590	44	80	155	64	124	125
ENSG00000187087	93	74	31	64	65	49
ENSG00000233089	18	40	27	30	53	35
ENSG00000172642	4570	3470	5005	5252	6266	4603
ENSG00000162117	276	200	256	205	194	201
ENSG00000213075	126	121	206	166	111	102
ENSG00000247132	309	291	837	1082	423	586
ENSG00000234480	104	29	72	65	67	42
ENSG00000160794	57	72	71	54	56	73
ENSG00000148273	229	497	946	600	577	590
ENSG00000238493	774	1085	3532	1132	1351	1110
ENSG00000141337	639	581	866	583	634	309
ENSG00000225831	3	5	10	8	15	5
ENSG00000109889	86	97	103	168	151	112
ENSG00000163049	156	171	108	103	221	112
ENSG00000203803	380	353	382	472	203	412
ENSG00000186897	12	18	17	28	33	17
ENSG00000244115	12	18	26	16	13	18
ENSG00000191323	49	70	77	127	103	114
ENSG00000233854	52	32	48	41	33	17
ENSG00000164502	13	24	18	16	30	27
ENSG00000130352	135	181	78	206	151	116
ENSG00000184890	1078	825	1104	1164	1302	1045
ENSG00000146783	599	342	516	244	166	188
ENSG00000114053	1357	1298	1513	1227	1520	880
ENSG00000247125	27	14	21	21	32	17
ENSG00000185279	420	964	592	463	267	909
ENSG00000116520	73	188	121	175	142	118
ENSG00000230365	31	25	28	22	16	41
ENSG00000107523	78	111	69	59	73	70
ENSG00000155567	22	9	20	25	34	25
ENSG00000248453	92	134	76	122	108	125
ENSG00000244805	54	62	34	32	13	39
ENSG00000146663	1918	1892	2129	2387	3197	1153
ENSG00000109793	36	82	21	83	25	163
ENSG00000206224	12	11	4	8	7	5
ENSG00000114263	130	169	103	90	85	98
ENSG00000178415	463	253	496	189	320	226
ENSG00000107827	67	64	76	105	90	92
ENSG00000210925	658	739	1112	795	931	546
ENSG00000199100	25	27	18	31	16	40
ENSG00000101832	47	37	18	17	22	37
ENSG00000163536	2312	4155	1476	2928	3301	2375
ENSG00000197478	160	129	194	158	157	115
ENSG00000246606	380	479	579	454	716	354
ENSG00000211182	311	289	345	481	283	561
ENSG00000120102	422	542	492	620	266	331
ENSG00000148587	166	177	161	217	175	133
ENSG00000237154	52	162	99	112	125	109
ENSG00000204690	1935	1184	854	1171	1043	1386
